mondoid,name
MONDO:0020353,von Hippel anomaly
MONDO:0020354,coloboma of choroid and retina
MONDO:0020355,coloboma of eye lens
MONDO:0020356,coloboma of iris
MONDO:0020357,coloboma of eyelid
MONDO:0020358,coloboma of optic disc
MONDO:0020359,congenital symblepharon
MONDO:0020360,complete cryptophthalmia
MONDO:0020361,partial cryptophthalmia
MONDO:0020362,inverse Marcus-Gunn phenomenon
MONDO:0020363,honey-droplet corneal dystrophy
MONDO:0020364,posterior polymorphous corneal dystrophy
MONDO:0020365,congenital hereditary endothelial dystrophy type I
MONDO:0020366,congenital glaucoma
MONDO:0020367,juvenile open angle glaucoma
MONDO:0020368,Axenfeld anomaly
MONDO:0020369,Chandler syndrome
MONDO:0020370,Cogan-Reese syndrome
MONDO:0020371,essential iris atrophy
MONDO:0020372,early-onset sutural cataract
MONDO:0020373,early-onset anterior polar cataract
MONDO:0020374,cerulean cataract
MONDO:0020375,coralliform cataract
MONDO:0020376,early-onset nuclear cataract
MONDO:0020377,early-onset partial cataract
MONDO:0020378,early-onset posterior polar cataract
MONDO:0020379,early-onset zonular cataract
MONDO:0020380,autosomal dominant cerebellar ataxia
MONDO:0020381,patterned macular dystrophy
MONDO:0020382,multifocal pattern dystrophy simulating fundus flavimaculatus
MONDO:0020383,fundus pulverulentus
MONDO:0020384,Niemann-Pick disease type E
MONDO:0020385,congenitally uncorrected transposition of the great arteries with coarctation
MONDO:0020386,double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis
MONDO:0020387,double outlet right ventricle with subpulmonary ventricular septal defect
MONDO:0020388,double outlet right ventricle with non-committed subpulmonary ventricular septal defect
MONDO:0020389,pulmonary valve agenesis-ventricular septal defect-persistent ductus arteriosus syndrome
MONDO:0020390,pulmonary artery coming from patent ductus arteriosus
MONDO:0020391,pulmonary artery coming from the aorta
MONDO:0020392,discrete fixed membranous subaortic stenosis
MONDO:0020393,discrete fibromuscular subaortic stenosis
MONDO:0020394,tunnel subaortic stenosis
MONDO:0020395,valvar pulmonary stenosis
MONDO:0020396,anomaly of the tricuspid valve chordae
MONDO:0020397,parachute tricuspid valve
MONDO:0020398,congenital mitral stenosis
MONDO:0020399,congenital hypoplasia of the mitral valve annulus
MONDO:0020400,congenital supravalvular mitral ring
MONDO:0020401,congenital unguarded mitral orifice
MONDO:0020402,congenital accessory mitral valve tissue
MONDO:0020403,congenital mitral valve agenesis
MONDO:0020404,shone complex
MONDO:0020405,straddling and/or overriding mitral valve
MONDO:0020406,complete atrioventricular canal-left heart obstruction syndrome
MONDO:0020407,complete atrioventricular canal-ventricle hypoplasia syndrome
MONDO:0020408,complete atrioventricular canal-tetralogy of fallot syndrome
MONDO:0020409,univentricular heart with single atrio-ventricular valve
MONDO:0020410,aorto-right ventricular tunnel
MONDO:0020411,aorto-left ventricular tunnel
MONDO:0020412,congenital patent ductus arteriosus aneurysm
MONDO:0020413,encircling double aortic arch
MONDO:0020414,persistent fifth aortic arch
MONDO:0020415,Kommerell diverticulum
MONDO:0020416,Neuhauser anomaly
MONDO:0020417,right aortic arch
MONDO:0020418,dysphagia lusoria
MONDO:0020419,pulmonary artery hypoplasia
MONDO:0020420,pulmonary branch stenosis
MONDO:0020421,coronary artery intramyocardial course
MONDO:0020422,aortopulmonary coronary arterial course
MONDO:0020423,stenosis or atrophy of the coronary ostium
MONDO:0020424,intramural coronary arterial course
MONDO:0020425,abnormal number of coronary ostia
MONDO:0020426,malposition of the coronary ostium
MONDO:0020427,Laubry-Pezzi syndrome
MONDO:0020428,congenital Gerbode defect
MONDO:0020429,cor triatriatum dexter
MONDO:0020430,cor triatriatum sinister
MONDO:0020431,juxtaposition of the atrial appendages
MONDO:0020432,ectasia of the right atrial appendage
MONDO:0020433,ectasia of the left appendage
MONDO:0020434,"atrial septal defect, ostium secundum type"
MONDO:0020435,"atrial septal defect, coronary sinus type"
MONDO:0020436,"atrial septal defect, sinus venosus type"
MONDO:0020437,"atrial septal defect, ostium primum type"
MONDO:0020438,atrial septal aneurysm
MONDO:0020439,patent foramen ovale
MONDO:0020440,persistent left superior vena cava connecting to the left-sided atrium
MONDO:0020441,right superior vena cava connecting to left-sided atrium
MONDO:0020442,left superior vena cava persisting to left-sided atrium
MONDO:0020443,absence of innominate vein
MONDO:0020444,subaortic course of innominate vein
MONDO:0020445,agenesis of the superior vena cava
MONDO:0020446,coronary sinus stenosis
MONDO:0020447,coronary sinus atresia
MONDO:0020448,right inferior vena cava connecting to left-sided atrium
MONDO:0020449,persistent eustachian valve
MONDO:0020450,azygos continuation of the inferior vena cava
MONDO:0020451,congenital stenosis of the inferior vena cava
MONDO:0020452,inferior vena cava interruption
MONDO:0020453,congenital partial pulmonary venous return anomaly
MONDO:0020454,congenital complete agenesis of pericardium
MONDO:0020455,congenital partial agenesis of pericardium
MONDO:0020456,pleuro-pericardial cyst
MONDO:0020457,6-phosphogluconate dehydrogenase deficiency
MONDO:0020458,hemolytic anemia due to erythrocyte adenosine deaminase overproduction
MONDO:0020459,unstable hemoglobin disease
MONDO:0020460,acquired von willebrand syndrome
MONDO:0020461,epiblepharon
MONDO:0020462,tarsal kink syndrome
MONDO:0020463,isolated congenital ectropion
MONDO:0020464,euryblepharon
MONDO:0020465,congenital eyelid retraction
MONDO:0020466,monosomy X
MONDO:0020467,mosaic monosomy X
MONDO:0020468,paternal uniparental disomy of chromosome 13
MONDO:0020469,"48,XYYY syndrome"
MONDO:0020470,"49,XYYYY syndrome"
MONDO:0020471,obsolete pituitary adenoma
MONDO:0020472,Turner syndrome due to structural X chromosome anomalies
MONDO:0020473,dappled diaphyseal dysplasia
MONDO:0020474,cheirospondyloenchondromatosis
MONDO:0020475,dermotrichic syndrome
MONDO:0020476,mesial temporal lobe epilepsy with hippocampal sclerosis
MONDO:0020477,progeria-associated arthropathy
MONDO:0020478,Leber plus disease
MONDO:0020479,pituitary gigantism
MONDO:0020480,sulfite oxidase deficiency due to molybdenum cofactor deficiency
MONDO:0020481,myotonia fluctuans
MONDO:0020482,myotonia permanens
MONDO:0020483,acetazolamide-responsive myotonia
MONDO:0020484,obsolete rare familial disorder with hypertrophic cardiomyopathy
MONDO:0020485,King-Denborough syndrome
MONDO:0020486,MONDO_0020486
MONDO:0020487,Pontiac fever
MONDO:0020488,atypical progressive supranuclear palsy syndrome
MONDO:0020489,familial hyperreninemic hypoaldosteronism type 1
MONDO:0020490,mosaic trisomy 9
MONDO:0020491,subcortical band heterotopia
MONDO:0020492,hemimegalencephaly
MONDO:0020493,Haddad syndrome
MONDO:0020494,oculootodental syndrome
MONDO:0020495,peho-like syndrome
MONDO:0020496,familial porencephaly
MONDO:0020497,Turcot syndrome with polyposis
MONDO:0020498,obsolete Lassa fever
MONDO:0020499,Nipah virus disease
MONDO:0020500,Marburg hemorrhagic fever
MONDO:0020501,Crimean-Congo hemorrhagic fever
MONDO:0020502,yellow fever
MONDO:0020503,resistance to thyrotropin-releasing hormone syndrome
MONDO:0020504,genetic recurrent myoglobinuria
MONDO:0020505,ravine syndrome
MONDO:0020506,ovarioleukodystrophy
MONDO:0020507,Cree leukoencephalopathy
MONDO:0020508,primary syringomyelia
MONDO:0020509,secondary syringomyelia
MONDO:0020510,idiopathic syringomyelia
MONDO:0020511,precursor B-cell acute lymphoblastic leukemia
MONDO:0020512,precursor T-cell acute lymphoblastic leukemia
MONDO:0020513,spermatocytic seminoma
MONDO:0020514,obsolete thymoma
MONDO:0020515,obsolete thymic carcinoma
MONDO:0020516,thymic neuroendocrine carcinoma
MONDO:0020517,eosinophilic granuloma
MONDO:0020518,Hashimoto-Pritzker syndrome
MONDO:0020519,hand-Schuller-Christian disease
MONDO:0020520,adult pulmonary Langerhans cell histiocytosis
MONDO:0020521,Ehlers-Danlos syndrome type 7A
MONDO:0020522,Ehlers-Danlos syndrome type 7B
MONDO:0020523,familial parathyroid adenoma
MONDO:0020524,primary parathyroid hyperplasia
MONDO:0020525,transient neonatal diabetes mellitus
MONDO:0020526,acute megakaryoblastic leukemia in down syndrome
MONDO:0020527,ectopic Cushing syndrome
MONDO:0020528,ACTH-dependent Cushing syndrome
MONDO:0020529,ACTH-independent Cushing syndrome
MONDO:0020530,mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR1 deficiency
MONDO:0020531,long chain acyl-CoA dehydrogenase deficiency
MONDO:0020532,spirillary rat-bite fever
MONDO:0020533,streptobacillary rat-bite fever
MONDO:0020534,obsolete farmer's lung
MONDO:0020535,house allergic alveolitis
MONDO:0020536,obsolete pigeon-breeder lung disease
MONDO:0020537,occupational allergic alveolitis
MONDO:0020538,malignant dysgerminomatous germ cell tumor of ovary
MONDO:0020539,extragonadal non-dysgerminomatous germ cell tumor
MONDO:0020540,ovarian gynandroblastoma
MONDO:0020541,maligant granulosa cell tumor of ovary
MONDO:0020542,malignant Sertoli-Leydig cell tumor of ovary
MONDO:0020543,"theca steroid-producing cell malignant tumor of ovary, not further specified"
MONDO:0020544,streptococcal toxic-shock syndrome
MONDO:0020545,staphylococcal toxic-shock syndrome
MONDO:0020546,acute graft versus host disease
MONDO:0020547,chronic graft versus host disease
MONDO:0020548,ocular pemphigoid
MONDO:0020549,invasive hydatidiform mole
MONDO:0020550,gestational choriocarcinoma
MONDO:0020551,obsolete hydatidiform mole
MONDO:0020552,placental site trophoblastic tumor
MONDO:0020553,secondary pulmonary hemosiderosis
MONDO:0020554,Heiner syndrome
MONDO:0020555,pleuropulmonary blastoma type 1
MONDO:0020556,pleuropulmonary blastoma type 2
MONDO:0020557,pleuropulmonary blastoma type 3
MONDO:0020558,autosomal dominant Charcot-Marie-Tooth disease type 2K
MONDO:0020559,O'Sullivan-McLeod syndrome
MONDO:0020560,atypical teratoid rhabdoid tumor
MONDO:0020561,myxoid/round cell liposarcoma
MONDO:0020562,pleomorphic liposarcoma
MONDO:0020563,Dedifferentiated liposarcoma
MONDO:0020564,obsolete well-differentiated liposarcoma
MONDO:0020565,obsolete adenocarcinoma of esophagus
MONDO:0020566,obsolete Klatskin tumor
MONDO:0020567,apnea of prematurity
MONDO:0020568,cutaneous myiasis
MONDO:0020569,intermediate DEND syndrome
MONDO:0020570,obsolete Brill-Zinsser disease
MONDO:0020571,relapsing epidemic typhus
MONDO:0020572,complex regional pain syndrome type 2
MONDO:0020573,inherited disease susceptibility
MONDO:0020574,central nervous system nongerminomatous germ cell tumor
MONDO:0020575,polymorphic ventricular tachycardia
MONDO:0020576,cutaneous vasculitis
MONDO:0020577,childhood gonadal germ cell tumor
MONDO:0020578,obsolete vitamin D deficiency
MONDO:0020579,mucositis
MONDO:0020580,germinomatous germ cell tumor
MONDO:0020581,benign PEComa
MONDO:0020582,benign uterine ligament neoplasm
MONDO:0020583,chromosome 17 abnormality
MONDO:0020584,anemia due to enzyme disorder
MONDO:0020585,anemia due to erythrocyte enzyme disorder
MONDO:0020586,factor V deficiency
MONDO:0020587,factor XI deficiency
MONDO:0020588,lung PEComa
MONDO:0020589,cardiac germ cell tumor
MONDO:0020590,mycobacterial infectious disease
MONDO:0020591,disease of peritoneum
MONDO:0020592,disease of pharynx
MONDO:0020593,trichoblastoma
MONDO:0020594,abducens nerve disease
MONDO:0020595,disease of retroperitoneum
MONDO:0020596,mucin-producing carcinoma
MONDO:0020597,angiokeratoma of scrotum
MONDO:0020598,malabsorption syndrome
MONDO:0020599,acquired coagulation factor deficiency
MONDO:0020600,acute pharyngitis
MONDO:0020601,mosquito-borne viral encephalitis
MONDO:0020602,Simpson-Golabi-Behmel syndrome type 1
MONDO:0020603,X-linked chondrodysplasia punctata 2
MONDO:0020604,X-linked dominant disease
MONDO:0020605,X-linked recessive disease
MONDO:0020606,sex-linked disease
MONDO:0020607,Liddle syndrome 1
MONDO:0020608,obsolete blood group--ahonen
MONDO:0020609,"obsolete blood group, colton system"
MONDO:0020610,"obsolete blood group, diego system"
MONDO:0020611,obsolete blood group--kell system
MONDO:0020612,"obsolete blood group, kidd system"
MONDO:0020613,obsolete blood group--lke
MONDO:0020614,obsolete blood group--lutheran system
MONDO:0020615,"obsolete blood group system, landsteiner-wiener"
MONDO:0020616,"obsolete blood group, mn"
MONDO:0020617,obsolete blood group--ok
MONDO:0020618,obsolete blood group--private systems
MONDO:0020619,"obsolete blood group, langereis system"
MONDO:0020620,"obsolete blood group, ss"
MONDO:0020621,obsolete blood group--scianna system
MONDO:0020622,obsolete blood group--stoltzfus system
MONDO:0020623,obsolete blood group--ul system
MONDO:0020624,obsolete blood group--waldner type
MONDO:0020625,obsolete blood group--wright antigen
MONDO:0020626,obsolete yt blood group antigen
MONDO:0020627,"epileptic encephalopathy, infantile or early childhood"
MONDO:0020628,"microcephaly, growth restriction, and increased sister chromatid exchange 2"
MONDO:0020629,"microcephaly, growth restriction and increased sister chromatid exchange"
MONDO:0020630,"epileptic encephalopathy, infantile or early childhood, 1"
MONDO:0020631,"epileptic encephalopathy, infantile or early childhood, 2"
MONDO:0020632,"epileptic encephalopathy, infantile or early childhood, 3"
MONDO:0020633,anaplastic cancer
MONDO:0020634,grade III meningioma
MONDO:0020635,anaplastic meningioma
MONDO:0020636,mendelian susceptibility to mycobacterial diseases due to a complete deficiency
MONDO:0020637,mendelian susceptibility to mycobacterial diseases due to a partial deficiency
MONDO:0020638,superficial spreading melanoma
MONDO:0020639,monosomy
MONDO:0020640,autoimmune encephalitis
MONDO:0020641,respiratory tract neoplasm
MONDO:0020642,polycystic kidney disease
MONDO:0020643,autism susceptibility 1
MONDO:0020644,lung non-Hodgkin lymphoma
MONDO:0020645,autosomal dominant osteopetrosis
MONDO:0020646,ocular adnexal lymphoma
MONDO:0020647,"microcephaly, facial dysmorphism, renal agenesis, and ambiguous genitalia syndrome"
MONDO:0020648,rubella encephalitis
MONDO:0020649,warty carcinoma of the penis
MONDO:0020650,germ cell tumor of the vulva
MONDO:0020651,mixed germ cell tumor of vulva
MONDO:0020652,immature teratoma of vulva
MONDO:0020653,vaginal adenocarcinoma
MONDO:0020654,renal pelvis/ureter urothelial carcinoma
MONDO:0020655,juvenile ankylosing spondylitis
MONDO:0020656,human papillomavirus-related penile squamous cell carcinoma
MONDO:0020657,human papillomavirus-related squamous cell carcinoma
MONDO:0020658,infiltrating ureter transitional cell carcinoma
MONDO:0020659,upper tract urothelial carcinoma
MONDO:0020660,osteoblastic osteosarcoma
MONDO:0020661,undifferentiated round cell sarcoma
MONDO:0020662,borderline ovarian serous tumor
MONDO:0020663,malignant spindle cell neoplasm
MONDO:0020664,spindle cell neoplasm
MONDO:0020665,high grade malignant neoplasm
MONDO:0020666,Löfgren syndrome
MONDO:0020667,Antley-Bixler syndrome without genital anomalies or disordered steroidogenesis
MONDO:0020668,obsolete spastic paraplegia 5B
MONDO:0020669,paranasal sinus cancer
MONDO:0020670,antithrombin deficiency type 2
