protein_id,protein_name,drug_id,drug_name,act_type
8563,TA2R4_HUMAN,1499,isoprenaline,EC50
16432,TA2R3_HUMAN,1499,isoprenaline,EC50
8564,TA2R1_HUMAN,1499,isoprenaline,EC50
333,CXCR1_HUMAN,1513,itraconazole,IC50
16195,AA3R_HUMAN,1524,ketanserin,IC50
572,DRD4_HUMAN,1524,ketanserin,Ki
14145,DRD5_HUMAN,1588,lisuride,Ki
572,DRD4_HUMAN,1588,lisuride,Ki
15952,AGTR2_HUMAN,1610,losartan,Kd
16199,5HT6R_HUMAN,1613,loxapine,Ki
572,DRD4_HUMAN,1613,loxapine,Ki
572,DRD4_HUMAN,1621,lysergide,Ki
15294,5HT5A_HUMAN,1621,lysergide,Ki
15624,5HT1E_HUMAN,1621,lysergide,Ki
12406,LT4R1_HUMAN,1637,masoprocol,IC50
16199,5HT6R_HUMAN,1723,metergoline,Ki
15624,5HT1E_HUMAN,1764,methylergometrine,Ki
15294,5HT5A_HUMAN,1775,methysergide,Ki
572,DRD4_HUMAN,1847,mosapramine,Ki
382,CNR2_HUMAN,1862,nabilone,Ki
16195,AA3R_HUMAN,1878,naloxone,IC50
15624,5HT1E_HUMAN,1884,naratriptan,Ki
572,DRD4_HUMAN,1895,nemonapride,Kd
16199,5HT6R_HUMAN,2105,pergolide,Ki
572,DRD4_HUMAN,2112,perospirone,Ki
16195,AA3R_HUMAN,2200,pirenzepine,IC50
572,DRD4_HUMAN,2233,pramipexole,Ki
16195,AA3R_HUMAN,2320,protriptyline,IC50
16195,AA3R_HUMAN,2331,mepyramine,IC50
2488,CCR1_HUMAN,2352,raltegravir,Ki
10514,PD2R2_HUMAN,2354,ramatroban,Ki
572,DRD4_HUMAN,2407,rotigotine,Ki
16199,5HT6R_HUMAN,2435,sertindole,Ki
572,DRD4_HUMAN,2435,sertindole,Ki
572,DRD4_HUMAN,2470,spiperone,Ki
572,DRD4_HUMAN,2563,tandospirone,Ki
15952,AGTR2_HUMAN,2583,telmisartan,IC50
572,DRD4_HUMAN,2601,terguride,Ki
16195,AA3R_HUMAN,2620,theophylline,Ki
16199,5HT6R_HUMAN,2637,thioridazine,Ki
572,DRD4_HUMAN,2875,zotepine,Ki
16199,5HT6R_HUMAN,2875,zotepine,Ki
10961,NK3R_HUMAN,2955,eledoisin,EC50
16195,AA3R_HUMAN,3201,kainic acid,IC50
16199,5HT6R_HUMAN,3521,rasagiline,Ki
15952,AGTR2_HUMAN,3542,saralasin,Ki
16195,AA3R_HUMAN,3659,yohimbine,IC50
19759,MTLR_HUMAN,3875,benzamycin,IC50
382,CNR2_HUMAN,4109,dronabinol,Ki
15624,5HT1E_HUMAN,4115,asenapine,Ki
17714,GRM8_HUMAN,4120,dexfosfoserine,IC50
382,CNR2_HUMAN,4150,rimonabant,Ki
13632,BKRB1_HUMAN,4186,icatibant,Ki
16195,AA3R_HUMAN,4209,prazosin,IC50
19808,O51E2_HUMAN,4264,carbamide,EC50
747,GPR39_HUMAN,4344,zinc chloride,EC50
16195,AA3R_HUMAN,4390,choline theophyllinate,Ki
2179,CCR2_HUMAN,4410,plerixafor,IC50
16195,AA3R_HUMAN,4426,bufylline,Ki
572,DRD4_HUMAN,4496,haloperidol decanoate,Ki
3641,PTH2R_HUMAN,4514,teriparatide,IC50
16195,AA3R_HUMAN,4702,esatenolol,IC50
11740,MC5R_HUMAN,4836,afamelanotide,IC50
12845,MC3R_HUMAN,4836,afamelanotide,Ki
12845,MC3R_HUMAN,4931,corticotropin,Ki
18675,P2Y13_HUMAN,5006,cangrelor,IC50
17439,GPBAR_HUMAN,5155,obeticholic acid,EC50
15952,AGTR2_HUMAN,5272,angiotensin II,Kd
12845,MC3R_HUMAN,5416,setmelanotide,Ki
899,GIPR_HUMAN,5516,tirzepatide,Ki
572,DRD4_HUMAN,1353,haloperidol,Kd
16199,5HT6R_HUMAN,5014,brexpiprazole,Ki
572,DRD4_HUMAN,5014,brexpiprazole,Ki
572,DRD4_HUMAN,5022,flibanserin,Ki
572,DRD4_HUMAN,5052,aripiprazole lauroxil,Ki
813,GPR35_HUMAN,3325,lodoxamide,EC50
16195,AA3R_HUMAN,5280,fostamatinib,IC50
11740,MC5R_HUMAN,5329,bremelanotide,Ki
12845,MC3R_HUMAN,5329,bremelanotide,EC50
18387,OPRX_HUMAN,5406,oliceridine,EC50
17685,H10_HUMAN,242,aripiprazole,Ki
17685,H10_HUMAN,722,clozapine,Ki
5596,MDM2_HUMAN,770,cytarabine,IC50
754,ERR1_HUMAN,1057,estradiol,IC50
756,ERR2_HUMAN,1057,estradiol,IC50
754,ERR1_HUMAN,1059,estradiol cypionate,IC50
756,ERR2_HUMAN,1059,estradiol cypionate,IC50
754,ERR1_HUMAN,1255,fulvestrant,IC50
12862,NR1I3_HUMAN,1649,meclozine,IC50
6020,HMGB1_HUMAN,1751,methotrexate,Kd
17685,H10_HUMAN,1982,olanzapine,Ki
17685,H10_HUMAN,2337,quetiapine,Ki
17685,H10_HUMAN,2389,risperidone,Ki
10983,PDCD4_HUMAN,2446,sirolimus,EC50
6849,IF4E_HUMAN,2446,sirolimus,Kd
8281,SF3B3_HUMAN,2552,tacrolimus,IC50
18845,PPARD_HUMAN,2722,tretinoin,Kd
4791,RORB_HUMAN,2722,tretinoin,IC50
17685,H10_HUMAN,2865,ziprasidone,Ki
3910,PRP4_HUMAN,5231,midostaurin,Kd
15267,ACHA7_HUMAN,65,acetylcholine,Ki
19855,P2RX1_HUMAN,91,adenosine triphosphate,EC50
4973,TRPM4_HUMAN,91,adenosine triphosphate,IC50
18312,P2RX4_HUMAN,91,adenosine triphosphate,EC50
17049,ASIC1_HUMAN,158,amiloride,IC50
16952,ASIC3_HUMAN,158,amiloride,IC50
15267,ACHA7_HUMAN,259,atracurium,IC50
15368,5HT3E_HUMAN,660,cisapride,Ki
16114,5HT3B_HUMAN,660,cisapride,Ki
15557,5HT3D_HUMAN,660,cisapride,Ki
16198,5HT3C_HUMAN,660,cisapride,Ki
7610,TRPC5_HUMAN,672,clemizole,IC50
7567,TRPC4_HUMAN,672,clemizole,IC50
7566,TRPC3_HUMAN,672,clemizole,IC50
7611,TRPC6_HUMAN,672,clemizole,IC50
17647,KCNN4_HUMAN,719,clotrimazole,IC50
4972,TRPM3_HUMAN,865,diclofenac,IC50
4973,TRPM4_HUMAN,1193,flufenamic acid,IC50
19240,KCNT2_HUMAN,1193,flufenamic acid,EC50
845,GBRR1_HUMAN,1262,aminobutyric acid,EC50
16114,5HT3B_HUMAN,1329,granisetron,Ki
845,GBRR1_HUMAN,1583,lindane,IC50
19239,KCNT1_HUMAN,1613,loxapine,EC50
4972,TRPM3_HUMAN,1634,maprotiline,IC50
15677,ACHA2_HUMAN,1646,mecamylamine,IC50
15368,5HT3E_HUMAN,1782,metoclopramide,Kd
16114,5HT3B_HUMAN,1782,metoclopramide,Kd
15557,5HT3D_HUMAN,1782,metoclopramide,Kd
16198,5HT3C_HUMAN,1782,metoclopramide,Kd
16952,ASIC3_HUMAN,1867,nafamostat,IC50
19239,KCNT1_HUMAN,1912,niclosamide,EC50
15677,ACHA2_HUMAN,1920,nicotine,Ki
15261,ACHB3_HUMAN,1920,nicotine,IC50
15265,ACHA6_HUMAN,1920,nicotine,IC50
13299,CAC1F_HUMAN,1922,nifedipine,IC50
16890,CLCKB_HUMAN,1925,niflumic acid,EC50
17006,CLCKA_HUMAN,1925,niflumic acid,EC50
19240,KCNT2_HUMAN,1925,niflumic acid,EC50
13299,CAC1F_HUMAN,1937,nimodipine,IC50
17647,KCNN4_HUMAN,1947,nitrendipine,IC50
13299,CAC1F_HUMAN,1947,nitrendipine,IC50
7566,TRPC3_HUMAN,1968,norgestimate,Ki
7611,TRPC6_HUMAN,1968,norgestimate,IC50
16114,5HT3B_HUMAN,1992,ondansetron,Ki
16114,5HT3B_HUMAN,2046,palonosetron,Kd
18312,P2RX4_HUMAN,2068,paroxetine,IC50
6281,GLRA2_HUMAN,2162,picrotoxin,IC50
18065,GLRA3_HUMAN,2163,picrotin,IC50
4972,TRPM3_HUMAN,2267,primidone,IC50
310,CTSR1_HUMAN,2279,progesterone,EC50
430,CTSR2_HUMAN,2279,progesterone,EC50
311,CTSR3_HUMAN,2279,progesterone,EC50
81,CTSR4_HUMAN,2279,progesterone,EC50
7610,TRPC5_HUMAN,2279,progesterone,IC50
7610,TRPC5_HUMAN,2382,riluzole,EC50
17647,KCNN4_HUMAN,2382,riluzole,IC50
15267,ACHA7_HUMAN,2775,tropisetron,Ki
16114,5HT3B_HUMAN,2775,tropisetron,Ki
15267,ACHA7_HUMAN,2781,tubocurarine,IC50
15052,ZACN_HUMAN,2781,tubocurarine,IC50
17983,KCNN2_HUMAN,2781,tubocurarine,IC50
15267,ACHA7_HUMAN,2808,varenicline,Ki
7666,TPC2_HUMAN,2815,verapamil,IC50
19855,P2RX1_HUMAN,3506,pyridoxal phosphate,IC50
7610,TRPC5_HUMAN,3514,quercetin,IC50
15267,ACHA7_HUMAN,3972,ivermectin,EC50
6281,GLRA2_HUMAN,3972,ivermectin,EC50
18065,GLRA3_HUMAN,3972,ivermectin,EC50
16114,5HT3B_HUMAN,4349,aurothioglucose,Kd
17758,KCNN3_HUMAN,4376,dequalinium,IC50
14067,CNGA1_HUMAN,4376,dequalinium,IC50
14068,CNGA2_HUMAN,4376,dequalinium,IC50
17737,KCNN1_HUMAN,4376,dequalinium,IC50
15267,ACHA7_HUMAN,4619,levomenol,IC50
5943,KCNJ4_HUMAN,4728,tenidap,EC50
15267,ACHA7_HUMAN,5217,cytisine,Ki
15930,AMY1_HUMAN,39,acarbose,IC50
9894,PNCB_HUMAN,54,acetanilide,Ki
13131,CAH11_HUMAN,56,acetazolamide,Ki
1201,ECE1_HUMAN,60,racecadotril,IC50
2660,DHI2_HUMAN,62,acetoxolone,IC50
9894,PNCB_HUMAN,74,acetylsalicylic acid,Ki
1700,F16P1_HUMAN,92,adenosine phosphate,IC50
13012,CBG_HUMAN,111,aldosterone,Ki
7585,TSPO_HUMAN,134,alpidem,Ki
18865,NQO2_HUMAN,160,aminoacridine,IC50
9894,PNCB_HUMAN,171,aminophenazone,Ki
18803,NOS2_HUMAN,172,aminopicoline,IC50
5969,HNMT_HUMAN,186,amodiaquine,Ki
6597,FAAH1_HUMAN,193,amperozide,IC50
9390,SHBG_HUMAN,214,androstenediol,Kd
9390,SHBG_HUMAN,215,androstenedione,Kd
1354,DHB3_HUMAN,215,androstenedione,IC50
6253,HEPS_HUMAN,226,dithranol,IC50
7826,SIR5_HUMAN,226,dithranol,IC50
5599,MDR1_HUMAN,242,aripiprazole,IC50
9381,SGMR2_HUMAN,249,astemizole,Ki
19684,MRP1_HUMAN,318,benzbromarone,Ki
15942,AK1C1_HUMAN,318,benzbromarone,IC50
284,CP2CJ_HUMAN,367,bicalutamide,IC50
1985,CP51A_HUMAN,370,bifonazole,IC50
20015,NFKB2_HUMAN,391,bortezomib,IC50
8818,TF65_HUMAN,391,bortezomib,IC50
2288,CATG_HUMAN,391,bortezomib,Ki
1944,CTRB1_HUMAN,391,bortezomib,Ki
3547,PSB9_HUMAN,391,bortezomib,IC50
3784,PSB10_HUMAN,391,bortezomib,IC50
3298,EBP_HUMAN,422,buflomedil,Ki
14493,VTDB_HUMAN,466,calcitriol,Kd
6253,HEPS_HUMAN,471,camostat,IC50
7650,TMPS2_HUMAN,471,camostat,IC50
12019,LKHA4_HUMAN,484,captopril,IC50
10504,PCP_HUMAN,486,caramiphen,Ki
10504,PCP_HUMAN,494,pentoxyverine,IC50
17310,ASAH1_HUMAN,511,carmofur,IC50
11989,LMBL1_HUMAN,558,cefsulodin,IC50
8620,SYUA_HUMAN,564,ceftriaxone,Kd
3552,PTGES_HUMAN,568,celecoxib,IC50
122,COX2_HUMAN,568,celecoxib,IC50
4226,S22A1_HUMAN,597,chlorhexidine,IC50
4066,S22A2_HUMAN,597,chlorhexidine,IC50
8391,S47A1_HUMAN,597,chlorhexidine,IC50
8346,S47A2_HUMAN,597,chlorhexidine,IC50
4197,S22A3_HUMAN,597,chlorhexidine,IC50
9381,SGMR2_HUMAN,607,chloroquine,Ki
5599,MDR1_HUMAN,621,chlorpromazine,Ki
9381,SGMR2_HUMAN,671,clemastine,Ki
8385,S17A9_HUMAN,690,clodronic acid,IC50
3298,EBP_HUMAN,700,clomifene,Ki
1985,CP51A_HUMAN,719,clotrimazole,IC50
283,CP8B1_HUMAN,719,clotrimazole,IC50
15690,ADCY1_HUMAN,729,colforsin daropate,IC50
15390,ADCY8_HUMAN,729,colforsin daropate,EC50
13012,CBG_HUMAN,734,cortisone acetate,Ki
9390,SHBG_HUMAN,734,cortisone acetate,Kd
15644,ABCBB_HUMAN,760,ciclosporin,IC50
6495,FKBP4_HUMAN,760,ciclosporin,IC50
9968,PPIB_HUMAN,760,ciclosporin,Kd
18961,PP2BA_HUMAN,760,ciclosporin,Kd
6381,FKB1B_HUMAN,760,ciclosporin,Ki
9970,PPID_HUMAN,760,ciclosporin,Ki
7969,SO1B1_HUMAN,760,ciclosporin,Ki
8095,SO1B3_HUMAN,760,ciclosporin,IC50
6253,HEPS_HUMAN,776,dabigatran etexilate,Ki
9709,TRY2_HUMAN,776,dabigatran etexilate,Ki
7671,TRY3_HUMAN,776,dabigatran etexilate,Ki
9390,SHBG_HUMAN,779,danazol,Kd
10818,PERM_HUMAN,782,dapsone,IC50
20367,MYT1_HUMAN,785,dasatinib,IC50
9390,SHBG_HUMAN,795,prasterone,Kd
9390,SHBG_HUMAN,818,desogestrel,Kd
13012,CBG_HUMAN,820,desoxycortone,Ki
9390,SHBG_HUMAN,820,desoxycortone,Kd
20204,NAAA_HUMAN,849,diacerein,IC50
9894,PNCB_HUMAN,861,phenazone,Ki
19264,IL8_HUMAN,865,diclofenac,IC50
4843,STAT3_HUMAN,881,digitoxin,IC50
3780,PRUN1_HUMAN,924,dipyridamole,IC50
9938,PDE11_HUMAN,924,dipyridamole,Ki
12184,LYOX_HUMAN,928,disulfiram,IC50
11971,LOXL3_HUMAN,928,disulfiram,IC50
12490,LOXL4_HUMAN,928,disulfiram,IC50
1068,EHMT2_HUMAN,928,disulfiram,IC50
11865,LOXL2_HUMAN,928,disulfiram,IC50
1700,F16P1_HUMAN,928,disulfiram,IC50
17724,GSDMD_HUMAN,928,disulfiram,IC50
3066,CP2E1_HUMAN,931,ditiocarb,IC50
17724,GSDMD_HUMAN,931,ditiocarb,IC50
8620,SYUA_HUMAN,947,dopamine,IC50
1985,CP51A_HUMAN,983,econazole,IC50
283,CP8B1_HUMAN,983,econazole,IC50
3033,CP46A_HUMAN,989,efavirenz,Kd
15880,AK1BA_HUMAN,1021,epalrestat,IC50
9029,TLR4_HUMAN,1044,eritoran,IC50
9286,SO2B1_HUMAN,1045,erlotinib,Ki
9390,SHBG_HUMAN,1057,estradiol,Kd
9390,SHBG_HUMAN,1059,estradiol cypionate,Kd
9390,SHBG_HUMAN,1067,estriol succinate,Kd
9390,SHBG_HUMAN,1082,ethinylestradiol,Kd
9390,SHBG_HUMAN,1084,ethisterone,Kd
13018,C11B2_HUMAN,1109,etomidate,IC50
9390,SHBG_HUMAN,1110,etonogestrel,Kd
13018,C11B2_HUMAN,1126,fadrozole,IC50
8391,S47A1_HUMAN,1129,famotidine,IC50
15880,AK1BA_HUMAN,1193,flufenamic acid,IC50
9894,PNCB_HUMAN,1193,flufenamic acid,Ki
18077,GLYM_HUMAN,1215,flupirtine,IC50
10818,PERM_HUMAN,1253,ftivazide,IC50
5550,HYES_HUMAN,1255,fulvestrant,Ki
758,GPVI_HUMAN,1262,aminobutyric acid,Kd
9390,SHBG_HUMAN,1292,gestrinone,Kd
15853,AK1C3_HUMAN,1300,glimepiride,IC50
1149,EAA3_HUMAN,1310,glutamic acid,Ki
18015,GSTK1_HUMAN,1312,glutathione,IC50
2660,DHI2_HUMAN,1325,glycyrrhizic acid,IC50
17174,ASPH_HUMAN,1328,gossypol,IC50
11802,MCL1_HUMAN,1328,gossypol,Ki
13753,B2CL1_HUMAN,1328,gossypol,Ki
9381,SGMR2_HUMAN,1353,haloperidol,Ki
5744,GALE_HUMAN,1355,haloprogin,IC50
56,CP1B1_HUMAN,1362,hesperetin,IC50
15486,APEX1_HUMAN,1383,hycanthone,Kd
10818,PERM_HUMAN,1384,hydralazine,IC50
9390,SHBG_HUMAN,1388,hydrocortisone,Kd
9381,SGMR2_HUMAN,1395,hydroxychloroquine,Ki
1354,DHB3_HUMAN,1401,hymecromone,IC50
19264,IL8_HUMAN,1407,ibuprofen,IC50
18865,NQO2_HUMAN,1423,imatinib,IC50
8391,S47A1_HUMAN,1423,imatinib,IC50
8346,S47A2_HUMAN,1423,imatinib,IC50
2631,DDX3X_HUMAN,1423,imatinib,Kd
15853,AK1C3_HUMAN,1440,indomethacin,IC50
122,COX2_HUMAN,1440,indomethacin,IC50
19264,IL8_HUMAN,1440,indomethacin,IC50
9894,PNCB_HUMAN,1440,indomethacin,Ki
3060,CP27B_HUMAN,1527,ketoconazole,IC50
10871,PHOP1_HUMAN,1547,lansoprazole,IC50
9390,SHBG_HUMAN,1572,levonorgestrel,Kd
12370,LOX15_HUMAN,1637,masoprocol,IC50
3148,DHB2_HUMAN,1637,masoprocol,IC50
11862,LOX12_HUMAN,1637,masoprocol,IC50
8620,SYUA_HUMAN,1637,masoprocol,IC50
15853,AK1C3_HUMAN,1650,meclofenamic acid,IC50
15853,AK1C3_HUMAN,1659,medroxyprogesterone,IC50
9390,SHBG_HUMAN,1659,medroxyprogesterone,Kd
15942,AK1C1_HUMAN,1663,mefenamic acid,Ki
15823,AK1C2_HUMAN,1663,mefenamic acid,Ki
15853,AK1C3_HUMAN,1663,mefenamic acid,Ki
10818,PERM_HUMAN,1663,mefenamic acid,IC50
9894,PNCB_HUMAN,1663,mefenamic acid,Ki
18865,NQO2_HUMAN,1672,melatonin,Ki
19312,I23O1_HUMAN,1683,menadione,IC50
12517,MALT1_HUMAN,1688,pecazine,IC50
15963,ALR_HUMAN,1688,pecazine,AC50
5835,FOLR2_HUMAN,1751,methotrexate,IC50
10501,PCFT_HUMAN,1751,methotrexate,IC50
18255,PUR9_HUMAN,1751,methotrexate,Ki
10818,PERM_HUMAN,1782,metoclopramide,IC50
13018,C11B2_HUMAN,1791,metyrapone,IC50
1985,CP51A_HUMAN,1800,miconazole,IC50
16346,SUIS_HUMAN,1806,miglitol,IC50
2768,GBA2_HUMAN,1807,miglustat,IC50
16346,SUIS_HUMAN,1807,miglustat,IC50
8391,S47A1_HUMAN,1821,mitoxantrone,IC50
8346,S47A2_HUMAN,1821,mitoxantrone,IC50
8637,SYIC_HUMAN,1857,mupirocin,IC50
6253,HEPS_HUMAN,1867,nafamostat,Ki
5957,HGFA_HUMAN,1867,nafamostat,Ki
11504,KLK1_HUMAN,1867,nafamostat,IC50
5012,ST14_HUMAN,1867,nafamostat,Ki
7650,TMPS2_HUMAN,1867,nafamostat,IC50
13012,CBG_HUMAN,1879,nandrolone,Ki
9390,SHBG_HUMAN,1879,nandrolone,Kd
13012,CBG_HUMAN,1881,nandrolone decanoate,Ki
9390,SHBG_HUMAN,1881,nandrolone decanoate,Kd
15853,AK1C3_HUMAN,1883,naproxen,IC50
4843,STAT3_HUMAN,1912,niclosamide,IC50
8391,S47A1_HUMAN,1923,nifekalant,IC50
18865,NQO2_HUMAN,1932,nilotinib,IC50
17054,CISD1_HUMAN,1949,nitrofurantoin,Ki
11550,MAP2_HUMAN,1954,nitroxoline,IC50
2215,BRD4_HUMAN,1954,nitroxoline,IC50
9390,SHBG_HUMAN,1962,norethisterone,Kd
9390,SHBG_HUMAN,1963,norethindrone acetate,Kd
15963,ALR_HUMAN,1982,olanzapine,AC50
8391,S47A1_HUMAN,1992,ondansetron,IC50
8346,S47A2_HUMAN,1992,ondansetron,IC50
3298,EBP_HUMAN,1993,opipramol,Ki
15673,ABHD6_HUMAN,1996,orlistat,IC50
11902,LIPL_HUMAN,1996,orlistat,IC50
2699,DGLA_HUMAN,1996,orlistat,IC50
2597,DGLB_HUMAN,1996,orlistat,IC50
16131,ABHGA_HUMAN,1996,orlistat,IC50
16130,ABD12_HUMAN,1996,orlistat,IC50
18684,PAFA_HUMAN,1996,orlistat,IC50
12015,LIPC_HUMAN,1996,orlistat,IC50
12359,LIPE_HUMAN,1996,orlistat,IC50
9894,PNCB_HUMAN,2036,oxyphenbutazone,Ki
9034,THAS_HUMAN,2043,ozagrel,IC50
10818,PERM_HUMAN,2068,paroxetine,IC50
8171,S19A1_HUMAN,2073,pemetrexed,IC50
5835,FOLR2_HUMAN,2073,pemetrexed,IC50
10501,PCFT_HUMAN,2073,pemetrexed,Ki
4200,S100B_HUMAN,2090,pentamidine,Kd
15473,AOC1_HUMAN,2090,pentamidine,Ki
8391,S47A1_HUMAN,2090,pentamidine,IC50
7608,TP4A2_HUMAN,2090,pentamidine,IC50
9049,TP4A1_HUMAN,2090,pentamidine,IC50
10504,PCP_HUMAN,2121,phencyclidine,IC50
15513,AOC3_HUMAN,2123,phenelzine,IC50
9894,PNCB_HUMAN,2145,phenylbutazone,Ki
17054,CISD1_HUMAN,2179,pioglitazone,Ki
15644,ABCBB_HUMAN,2179,pioglitazone,IC50
15280,ADA17_HUMAN,2245,prednisolone,IC50
13012,CBG_HUMAN,2245,prednisolone,Ki
17695,GLNA_HUMAN,2245,prednisolone,EC50
15280,ADA17_HUMAN,2251,prednisolone tebutate,IC50
13012,CBG_HUMAN,2251,prednisolone tebutate,Ki
17695,GLNA_HUMAN,2251,prednisolone tebutate,EC50
9390,SHBG_HUMAN,2256,pregnenolone succinate,Kd
18077,GLYM_HUMAN,2266,primaquine,IC50
6253,HEPS_HUMAN,2269,probucol,IC50
13012,CBG_HUMAN,2279,progesterone,Ki
9390,SHBG_HUMAN,2279,progesterone,Kd
15963,ALR_HUMAN,2286,promethazine,AC50
8391,S47A1_HUMAN,2332,pyrimethamine,Ki
5221,SYNJ1_HUMAN,2335,pyrvinium,IC50
3945,PRIO_HUMAN,2338,mepacrine,EC50
8171,S19A1_HUMAN,2353,raltitrexed,IC50
5835,FOLR2_HUMAN,2353,raltitrexed,IC50
10501,PCFT_HUMAN,2353,raltitrexed,IC50
5599,MDR1_HUMAN,2370,reserpine,Ki
14270,VMAT1_HUMAN,2370,reserpine,Ki
10169,RET4_HUMAN,2372,retinol acetate,Kd
8620,SYUA_HUMAN,2372,retinol acetate,IC50
13515,BT3A1_HUMAN,2387,risedronic acid,EC50
8391,S47A1_HUMAN,2391,ritonavir,IC50
17054,CISD1_HUMAN,2405,rosiglitazone,Ki
9894,PNCB_HUMAN,2416,salicylic acid,Ki
8620,SYUA_HUMAN,2429,selegiline,IC50
8095,SO1B3_HUMAN,2441,sildenafil,IC50
6381,FKB1B_HUMAN,2446,sirolimus,Kd
6467,FKBP5_HUMAN,2446,sirolimus,Ki
3812,PRTN3_HUMAN,2452,sivelestat,IC50
5550,HYES_HUMAN,2459,sorafenib,IC50
5599,MDR1_HUMAN,2525,sulfasalazine,EC50
9894,PNCB_HUMAN,2528,sulfinpyrazone,Ki
941,DLK1_HUMAN,2544,sunitinib,Kd
14727,YJ005_HUMAN,2544,sunitinib,Kd
18961,PP2BA_HUMAN,2552,tacrolimus,Kd
6381,FKB1B_HUMAN,2552,tacrolimus,Kd
6467,FKBP5_HUMAN,2552,tacrolimus,Ki
9938,PDE11_HUMAN,2553,tadalafil,IC50
1200,EBPL_HUMAN,2561,tamoxifen,Ki
3298,EBP_HUMAN,2561,tamoxifen,Kd
2634,DHCR7_HUMAN,2561,tamoxifen,Kd
727,ERG1_HUMAN,2597,terbinafine,Ki
13012,CBG_HUMAN,2607,testosterone,Ki
9390,SHBG_HUMAN,2607,testosterone,Kd
577,CP2B6_HUMAN,2657,ticlopidine,IC50
15853,AK1C3_HUMAN,2698,tolfenamic acid,Ki
19264,IL8_HUMAN,2699,tolmetin,IC50
16058,AK1A1_HUMAN,2704,tolrestat,IC50
15880,AK1BA_HUMAN,2704,tolrestat,Ki
6111,HIF1A_HUMAN,2707,topotecan,IC50
10067,PIN1_HUMAN,2722,tretinoin,IC50
3298,EBP_HUMAN,2740,trifluoperazine,Ki
1200,EBPL_HUMAN,2740,trifluoperazine,Ki
3298,EBP_HUMAN,2741,trifluperidol,Ki
3298,EBP_HUMAN,2761,triparanol,Ki
15468,AMPL_HUMAN,2787,ubenimex,Ki
12019,LKHA4_HUMAN,2787,ubenimex,IC50
9938,PDE11_HUMAN,2809,vardenafil,IC50
10459,PDE9A_HUMAN,2809,vardenafil,IC50
5599,MDR1_HUMAN,2815,verapamil,Ki
5599,MDR1_HUMAN,2823,vinblastine,Ki
10169,RET4_HUMAN,2831,retinol,Kd
8620,SYUA_HUMAN,2831,retinol,IC50
3033,CP46A_HUMAN,2846,voriconazole,Ki
3552,PTGES_HUMAN,2862,zileuton,IC50
12370,LOX15_HUMAN,2862,zileuton,IC50
5550,HYES_HUMAN,2862,zileuton,IC50
13515,BT3A1_HUMAN,2868,zoledronic acid,EC50
9506,SIR1_HUMAN,2966,suramin,IC50
13543,CP1A1_HUMAN,3021,bergapten,Ki
4204,S6A19_HUMAN,3102,cinromide,IC50
5012,ST14_HUMAN,3137,dibrompropamidine,Ki
2660,DHI2_HUMAN,3178,enoxolone,IC50
9390,SHBG_HUMAN,3187,estriol,Kd
9390,SHBG_HUMAN,3188,estrone,Kd
2615,DHB1_HUMAN,3188,estrone,Ki
979,ENPP2_HUMAN,3217,evans blue,Ki
11550,MAP2_HUMAN,3253,fumagillin,IC50
6253,HEPS_HUMAN,3257,gabexate,IC50
14164,UROK_HUMAN,3257,gabexate,IC50
4066,S22A2_HUMAN,3257,gabexate,IC50
8391,S47A1_HUMAN,3257,gabexate,IC50
5012,ST14_HUMAN,3275,hexamidine,Ki
15853,AK1C3_HUMAN,3323,linoleic acid,IC50
6505,FABP4_HUMAN,3323,linoleic acid,IC50
5849,FABPH_HUMAN,3323,linoleic acid,Kd
9390,SHBG_HUMAN,3341,mestanolone,Kd
9390,SHBG_HUMAN,3342,mesterolone,Kd
9390,SHBG_HUMAN,3356,methyltestosterone,Kd
6505,FABP4_HUMAN,3400,oleic acid,Ki
6626,FABP5_HUMAN,3400,oleic acid,Ki
1808,FABPL_HUMAN,3400,oleic acid,Kd
8918,TBA1B_HUMAN,3481,podophyllotoxin,IC50
8890,TBA4A_HUMAN,3481,podophyllotoxin,IC50
8834,TBA3C_HUMAN,3481,podophyllotoxin,IC50
16748,TBA3E_HUMAN,3481,podophyllotoxin,IC50
8916,TBA1A_HUMAN,3481,podophyllotoxin,IC50
16744,TBA1C_HUMAN,3481,podophyllotoxin,IC50
15963,ALR_HUMAN,3508,pyrithione,AC50
11862,LOX12_HUMAN,3514,quercetin,IC50
56,CP1B1_HUMAN,3514,quercetin,IC50
19091,NOX4_HUMAN,3514,quercetin,IC50
10722,RASH_HUMAN,3553,stallimycin,IC50
11971,LOXL3_HUMAN,3601,thiram,IC50
12490,LOXL4_HUMAN,3601,thiram,IC50
1068,EHMT2_HUMAN,3601,thiram,IC50
11865,LOXL2_HUMAN,3601,thiram,IC50
11680,MGLL_HUMAN,3601,thiram,IC50
5993,GSTP1_HUMAN,3613,Vitamin E,IC50
6708,HYEP_HUMAN,3630,triclocarban,IC50
5550,HYES_HUMAN,3630,triclocarban,IC50
2304,CBR1_HUMAN,3631,triclosan,Ki
699,DPP8_HUMAN,3642,vildagliptin,Ki
700,DPP9_HUMAN,3642,vildagliptin,Ki
9390,SHBG_HUMAN,3927,androstanolone,Kd
699,DPP8_HUMAN,4114,saxagliptin,Ki
700,DPP9_HUMAN,4114,saxagliptin,Ki
8171,S19A1_HUMAN,4117,pralatrexate,IC50
