"id","protein_id","tissue","gender","tpm","tpm_rank","tpm_rank_bysex","tpm_level","tpm_level_bysex","tpm_f","tpm_m","log2foldchange","tau","tau_bysex","uberon_id","id","dtype","protein_id","nhprotein_id","name","did","evidence","zscore","conf","description","reference","drug_name","log2foldchange","pvalue","score","source","O2S","S2O","mondoid"
391554,18866,Small Intestine - Terminal Ileum,F,1.579000,0.306,0.314,Medium,Medium,1.579000,1.597000,-0.010,0.808,0.810,UBERON:0002116,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391555,18866,Small Intestine - Terminal Ileum,M,1.597000,0.316,0.319,Medium,Medium,1.579000,1.597000,-0.010,0.808,0.820,UBERON:0002116,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391556,18866,Spleen,F,0.531000,0.133,0.118,Low,Low,0.531000,0.430000,0.098,0.808,0.810,UBERON:0002106,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391557,18866,Spleen,M,0.430000,0.102,0.128,Low,Low,0.531000,0.430000,0.098,0.808,0.820,UBERON:0002106,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391558,18866,Stomach,F,8.989000,0.745,0.765,Medium,High,8.989000,9.480000,-0.069,0.808,0.810,UBERON:0000945,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391559,18866,Stomach,M,9.480000,0.765,0.766,High,High,8.989000,9.480000,-0.069,0.808,0.820,UBERON:0000945,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391560,18866,Testis,M,9.860000,0.796,0.787,High,High,,,,0.808,0.820,UBERON:0000473,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391561,18866,Thyroid,F,2.558000,0.429,0.412,Medium,Medium,2.558000,2.419000,0.057,0.808,0.810,UBERON:0002046,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391562,18866,Thyroid,M,2.419000,0.418,0.447,Medium,Medium,2.558000,2.419000,0.057,0.808,0.820,UBERON:0002046,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391563,18866,Uterus,F,9.816000,0.786,0.804,High,High,,,,0.808,0.810,UBERON:0000995,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391564,18866,Vagina,F,3.393000,0.561,0.549,Medium,Medium,,,,0.808,0.810,UBERON:0000996,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391565,18866,Whole Blood,F,0.028000,0.010,0.020,Low,Low,0.028000,0.029000,-0.001,0.808,0.810,UBERON:0000178,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
391566,18866,Whole Blood,M,0.029000,0.020,0.021,Low,Low,0.028000,0.029000,-0.001,0.808,0.820,UBERON:0000178,398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121
1329562,10714,Adipose - Subcutaneous,F,2.617000,0.296,0.294,Medium,Medium,2.617000,3.168000,-0.205,0.933,0.938,UBERON:0002190,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329563,10714,Adipose - Subcutaneous,M,3.168000,0.337,0.362,Medium,Medium,2.617000,3.168000,-0.205,0.933,0.945,UBERON:0002190,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329564,10714,Adipose - Visceral (Omentum),F,7.199000,0.531,0.490,Medium,Medium,7.199000,8.960000,-0.281,0.933,0.938,UBERON:0014454,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329565,10714,Adipose - Visceral (Omentum),M,8.960000,0.633,0.660,Medium,Medium,7.199000,8.960000,-0.281,0.933,0.945,UBERON:0014454,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329566,10714,Adrenal Gland,F,1.644000,0.245,0.216,Low,Low,1.644000,1.382000,0.151,0.933,0.938,UBERON:0002369,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329567,10714,Adrenal Gland,M,1.382000,0.214,0.255,Low,Medium,1.644000,1.382000,0.151,0.933,0.945,UBERON:0002369,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329568,10714,Artery - Aorta,F,6.539000,0.490,0.431,Medium,Medium,6.539000,5.142000,0.296,0.933,0.938,UBERON:0000947,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329569,10714,Artery - Aorta,M,5.142000,0.408,0.468,Medium,Medium,6.539000,5.142000,0.296,0.933,0.945,UBERON:0000947,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329570,10714,Artery - Coronary,F,8.058000,0.582,0.569,Medium,Medium,8.058000,8.479000,-0.066,0.933,0.938,UBERON:0001621,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329571,10714,Artery - Coronary,M,8.479000,0.622,0.638,Medium,Medium,8.058000,8.479000,-0.066,0.933,0.945,UBERON:0001621,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329572,10714,Artery - Tibial,F,15.430000,0.796,0.765,High,High,15.430000,14.925000,0.045,0.933,0.938,UBERON:0007610,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329573,10714,Artery - Tibial,M,14.925000,0.786,0.830,High,High,15.430000,14.925000,0.045,0.933,0.945,UBERON:0007610,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329574,10714,Bladder,F,16.445000,0.816,0.784,High,High,16.445000,16.395000,0.004,0.933,0.938,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329575,10714,Bladder,M,16.395000,0.806,0.851,High,High,16.445000,16.395000,0.004,0.933,0.945,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329576,10714,Brain - Amygdala,F,3.157000,0.316,0.314,Medium,Medium,3.157000,2.942000,0.077,0.933,0.938,UBERON:0001876,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329577,10714,Brain - Amygdala,M,2.942000,0.306,0.319,Medium,Medium,3.157000,2.942000,0.077,0.933,0.945,UBERON:0001876,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329578,10714,Brain - Anterior cingulate cortex (BA24),F,1.288000,0.194,0.176,Low,Low,1.288000,1.052000,0.157,0.933,0.938,UBERON:0009835,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329579,10714,Brain - Anterior cingulate cortex (BA24),M,1.052000,0.184,0.213,Low,Low,1.288000,1.052000,0.157,0.933,0.945,UBERON:0009835,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329580,10714,Brain - Caudate (basal ganglia),F,7.429000,0.561,0.549,Medium,Medium,7.429000,8.146000,-0.118,0.933,0.938,UBERON:0002420,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329581,10714,Brain - Caudate (basal ganglia),M,8.146000,0.592,0.617,Medium,Medium,7.429000,8.146000,-0.118,0.933,0.945,UBERON:0002420,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329582,10714,Brain - Cerebellar Hemisphere,F,10.500000,0.684,0.667,Medium,Medium,10.500000,10.940000,-0.054,0.933,0.938,UBERON:0002245,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329583,10714,Brain - Cerebellar Hemisphere,M,10.940000,0.704,0.723,Medium,Medium,10.500000,10.940000,-0.054,0.933,0.945,UBERON:0002245,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329584,10714,Brain - Cerebellum,F,13.925000,0.765,0.745,High,Medium,13.925000,14.230000,-0.029,0.933,0.938,UBERON:0002037,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329585,10714,Brain - Cerebellum,M,14.230000,0.776,0.809,High,High,13.925000,14.230000,-0.029,0.933,0.945,UBERON:0002037,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329586,10714,Brain - Cortex,F,2.124000,0.265,0.255,Medium,Medium,2.124000,2.469000,-0.151,0.933,0.938,UBERON:0000956,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329587,10714,Brain - Cortex,M,2.469000,0.286,0.298,Medium,Medium,2.124000,2.469000,-0.151,0.933,0.945,UBERON:0000956,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329588,10714,Brain - Frontal Cortex (BA9),F,1.731000,0.255,0.235,Medium,Low,1.731000,1.348000,0.218,0.933,0.938,UBERON:0001870,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329589,10714,Brain - Frontal Cortex (BA9),M,1.348000,0.204,0.234,Low,Low,1.731000,1.348000,0.218,0.933,0.945,UBERON:0001870,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329590,10714,Brain - Hippocampus,F,6.797000,0.510,0.471,Medium,Medium,6.797000,5.268000,0.315,0.933,0.938,UBERON:0022430,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329591,10714,Brain - Hippocampus,M,5.268000,0.439,0.489,Medium,Medium,6.797000,5.268000,0.315,0.933,0.945,UBERON:0022430,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329592,10714,Brain - Hypothalamus,F,5.198000,0.429,0.392,Medium,Medium,5.198000,4.234000,0.244,0.933,0.938,UBERON:0001898,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329593,10714,Brain - Hypothalamus,M,4.234000,0.388,0.426,Medium,Medium,5.198000,4.234000,0.244,0.933,0.945,UBERON:0001898,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329594,10714,Brain - Nucleus accumbens (basal ganglia),F,5.194000,0.418,0.373,Medium,Medium,5.194000,5.666000,-0.106,0.933,0.938,UBERON:0001882,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329595,10714,Brain - Nucleus accumbens (basal ganglia),M,5.666000,0.469,0.532,Medium,Medium,5.194000,5.666000,-0.106,0.933,0.945,UBERON:0001882,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329596,10714,Brain - Putamen (basal ganglia),F,10.294000,0.663,0.647,Medium,Medium,10.294000,10.450000,-0.020,0.933,0.938,UBERON:0001874,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329597,10714,Brain - Putamen (basal ganglia),M,10.450000,0.673,0.702,Medium,Medium,10.294000,10.450000,-0.020,0.933,0.945,UBERON:0001874,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329598,10714,Brain - Spinal cord (cervical c-1),F,51.155000,0.908,0.922,High,High,51.155000,61.730000,-0.266,0.933,0.938,UBERON:0006469,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329599,10714,Brain - Spinal cord (cervical c-1),M,61.730000,0.949,0.936,High,High,51.155000,61.730000,-0.266,0.933,0.945,UBERON:0006469,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329600,10714,Brain - Substantia nigra,F,12.165000,0.735,0.725,Medium,Medium,12.165000,12.395000,-0.025,0.933,0.938,UBERON:0002038,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329601,10714,Brain - Substantia nigra,M,12.395000,0.745,0.766,Medium,High,12.165000,12.395000,-0.025,0.933,0.945,UBERON:0002038,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329602,10714,Breast - Mammary Tissue,F,7.406000,0.551,0.529,Medium,Medium,7.406000,5.790000,0.308,0.933,0.938,UBERON:0001911,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329603,10714,Breast - Mammary Tissue,M,5.790000,0.480,0.553,Medium,Medium,7.406000,5.790000,0.308,0.933,0.945,UBERON:0001911,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329604,10714,Cells - EBV-transformed lymphocytes,F,0.041000,0.041,0.039,Low,Low,0.041000,0.038000,0.004,0.933,0.938,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329605,10714,Cells - EBV-transformed lymphocytes,M,0.038000,0.020,0.021,Low,Low,0.041000,0.038000,0.004,0.933,0.945,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329606,10714,Cells - Transformed fibroblasts,F,0.073000,0.061,0.059,Low,Low,0.073000,0.054000,0.026,0.933,0.938,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329607,10714,Cells - Transformed fibroblasts,M,0.054000,0.051,0.064,Low,Low,0.073000,0.054000,0.026,0.933,0.945,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329608,10714,Cervix - Ectocervix,F,32.000000,0.878,0.863,High,High,,,,0.933,0.938,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329609,10714,Cervix - Endocervix,F,22.660000,0.857,0.843,High,High,,,,0.933,0.938,,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329610,10714,Colon - Sigmoid,F,73.610000,0.969,0.980,High,High,73.610000,88.370000,-0.260,0.933,0.938,UBERON:0001159,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329611,10714,Colon - Sigmoid,M,88.370000,0.980,0.979,High,High,73.610000,88.370000,-0.260,0.933,0.945,UBERON:0001159,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329612,10714,Colon - Transverse,F,17.265000,0.827,0.804,High,High,17.265000,18.770000,-0.114,0.933,0.938,UBERON:0001157,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329613,10714,Colon - Transverse,M,18.770000,0.837,0.872,High,High,17.265000,18.770000,-0.114,0.933,0.945,UBERON:0001157,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329614,10714,Esophagus - Gastroesophageal Junction,F,57.420000,0.929,0.941,High,High,57.420000,55.840000,0.040,0.933,0.938,UBERON:0007650,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329615,10714,Esophagus - Gastroesophageal Junction,M,55.840000,0.918,0.915,High,High,57.420000,55.840000,0.040,0.933,0.945,UBERON:0007650,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329616,10714,Esophagus - Mucosa,F,10.550000,0.694,0.686,Medium,Medium,10.550000,9.805000,0.096,0.933,0.938,UBERON:0002469,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329617,10714,Esophagus - Mucosa,M,9.805000,0.643,0.681,Medium,Medium,10.550000,9.805000,0.096,0.933,0.945,UBERON:0002469,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329618,10714,Esophagus - Muscularis,F,58.940000,0.939,0.961,High,High,58.940000,64.440000,-0.127,0.933,0.938,UBERON:0004648,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329619,10714,Esophagus - Muscularis,M,64.440000,0.959,0.957,High,High,58.940000,64.440000,-0.127,0.933,0.945,UBERON:0004648,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329620,10714,Fallopian Tube,F,32.320000,0.888,0.882,High,High,,,,0.933,0.938,UBERON:0003889,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329621,10714,Heart - Atrial Appendage,F,8.330000,0.612,0.608,Medium,Medium,8.330000,7.908000,0.067,0.933,0.938,UBERON:0006618,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329622,10714,Heart - Atrial Appendage,M,7.908000,0.571,0.596,Medium,Medium,8.330000,7.908000,0.067,0.933,0.945,UBERON:0006618,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329623,10714,Heart - Left Ventricle,F,3.454000,0.357,0.353,Medium,Medium,3.454000,3.162000,0.098,0.933,0.938,UBERON:0002084,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329624,10714,Heart - Left Ventricle,M,3.162000,0.327,0.340,Medium,Medium,3.454000,3.162000,0.098,0.933,0.945,UBERON:0002084,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329625,10714,Kidney - Cortex,F,2.362000,0.276,0.275,Medium,Medium,2.362000,0.727000,0.961,0.933,0.938,UBERON:0001225,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329626,10714,Kidney - Cortex,M,0.727000,0.153,0.170,Low,Low,2.362000,0.727000,0.961,0.933,0.945,UBERON:0001225,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329627,10714,Liver,F,0.452000,0.122,0.118,Low,Low,0.452000,0.491000,-0.038,0.933,0.938,UBERON:0002107,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329628,10714,Liver,M,0.491000,0.133,0.149,Low,Low,0.452000,0.491000,-0.038,0.933,0.945,UBERON:0002107,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329629,10714,Lung,F,1.477000,0.224,0.196,Low,Low,1.477000,1.571000,-0.054,0.933,0.938,UBERON:0002048,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329630,10714,Lung,M,1.571000,0.235,0.277,Low,Medium,1.477000,1.571000,-0.054,0.933,0.945,UBERON:0002048,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329631,10714,Minor Salivary Gland,F,7.259000,0.541,0.510,Medium,Medium,7.259000,6.974000,0.051,0.933,0.938,UBERON:0001830,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329632,10714,Minor Salivary Gland,M,6.974000,0.520,0.574,Medium,Medium,7.259000,6.974000,0.051,0.933,0.945,UBERON:0001830,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329633,10714,Muscle - Skeletal,F,0.498000,0.143,0.137,Low,Low,0.498000,0.441000,0.056,0.933,0.938,UBERON:0001134,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329634,10714,Muscle - Skeletal,M,0.441000,0.112,0.128,Low,Low,0.498000,0.441000,0.056,0.933,0.945,UBERON:0001134,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329635,10714,Nerve - Tibial,F,203.150000,0.990,1.000,High,High,203.150000,210.900000,-0.054,0.933,0.938,UBERON:0001323,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329636,10714,Nerve - Tibial,M,210.900000,1.000,1.000,High,High,203.150000,210.900000,-0.054,0.933,0.945,UBERON:0001323,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329637,10714,Ovary,F,8.209000,0.602,0.588,Medium,Medium,,,,0.933,0.938,UBERON:0000992,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329638,10714,Pancreas,F,0.825000,0.163,0.157,Low,Low,0.825000,0.876000,-0.040,0.933,0.938,UBERON:0001264,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329639,10714,Pancreas,M,0.876000,0.173,0.191,Low,Low,0.825000,0.876000,-0.040,0.933,0.945,UBERON:0001264,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329640,10714,Pituitary,F,0.219000,0.071,0.078,Low,Low,0.219000,0.272000,-0.061,0.933,0.938,UBERON:0000007,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329641,10714,Pituitary,M,0.272000,0.092,0.106,Low,Low,0.219000,0.272000,-0.061,0.933,0.945,UBERON:0000007,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329642,10714,Prostate,M,29.860000,0.867,0.894,High,High,,,,0.933,0.945,UBERON:0002367,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329643,10714,Skin - Not Sun Exposed (Suprapubic),F,5.603000,0.459,0.412,Medium,Medium,5.603000,4.778000,0.193,0.933,0.938,UBERON:0002097,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329644,10714,Skin - Not Sun Exposed (Suprapubic),M,4.778000,0.398,0.447,Medium,Medium,5.603000,4.778000,0.193,0.933,0.945,UBERON:0002097,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329645,10714,Skin - Sun Exposed (Lower leg),F,6.608000,0.500,0.451,Medium,Medium,6.608000,5.584000,0.209,0.933,0.938,UBERON:002097,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329646,10714,Skin - Sun Exposed (Lower leg),M,5.584000,0.449,0.511,Medium,Medium,6.608000,5.584000,0.209,0.933,0.945,UBERON:002097,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329647,10714,Small Intestine - Terminal Ileum,F,9.982000,0.653,0.627,Medium,Medium,9.982000,12.700000,-0.319,0.933,0.938,UBERON:0002116,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329648,10714,Small Intestine - Terminal Ileum,M,12.700000,0.755,0.787,High,High,9.982000,12.700000,-0.319,0.933,0.945,UBERON:0002116,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329649,10714,Spleen,F,0.280000,0.102,0.098,Low,Low,0.280000,0.265000,0.017,0.933,0.938,UBERON:0002106,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329650,10714,Spleen,M,0.265000,0.082,0.085,Low,Low,0.280000,0.265000,0.017,0.933,0.945,UBERON:0002106,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329651,10714,Stomach,F,11.720000,0.724,0.706,Medium,Medium,11.720000,11.490000,0.026,0.933,0.938,UBERON:0000945,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329652,10714,Stomach,M,11.490000,0.714,0.745,Medium,Medium,11.720000,11.490000,0.026,0.933,0.945,UBERON:0000945,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329653,10714,Testis,M,3.770000,0.378,0.404,Medium,Medium,,,,0.933,0.945,UBERON:0000473,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329654,10714,Thyroid,F,3.308000,0.347,0.333,Medium,Medium,3.308000,3.625000,-0.102,0.933,0.938,UBERON:0002046,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329655,10714,Thyroid,M,3.625000,0.367,0.383,Medium,Medium,3.308000,3.625000,-0.102,0.933,0.945,UBERON:0002046,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329656,10714,Uterus,F,33.510000,0.898,0.902,High,High,,,,0.933,0.938,UBERON:0000995,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329657,10714,Vagina,F,21.230000,0.847,0.824,High,High,,,,0.933,0.938,UBERON:0000996,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329658,10714,Whole Blood,F,0.033000,0.010,0.020,Low,Low,0.033000,0.040000,-0.010,0.933,0.938,UBERON:0000178,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
1329659,10714,Whole Blood,M,0.040000,0.031,0.043,Low,Low,0.033000,0.040000,-0.010,0.933,0.945,UBERON:0000178,398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
166663,15595,Adipose - Subcutaneous,F,1.169000,0.153,0.137,Low,Low,1.169000,1.255000,-0.056,0.883,0.898,UBERON:0002190,398580,eRAM,15595,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121
