"protein_id","protein_name","drug_id","drug_name","act_type","act_value"
15952,AGTR2_HUMAN,3542,saralasin,Ki,9.82000000
16195,AA3R_HUMAN,3659,yohimbine,IC50,7.02000000
19759,MTLR_HUMAN,3875,benzamycin,IC50,7.36000000
382,CNR2_HUMAN,4109,dronabinol,Ki,8.48000000
382,CNR2_HUMAN,4109,dronabinol,Ki,7.39000000
15624,"5HT1E_HUMAN",4115,asenapine,Ki,8.00000000
17714,GRM8_HUMAN,4120,dexfosfoserine,IC50,7.20000000
382,CNR2_HUMAN,4150,rimonabant,Ki,8.96000000
13632,BKRB1_HUMAN,4186,icatibant,Ki,7.00000000
16195,AA3R_HUMAN,4209,prazosin,IC50,9.07000000
19808,O51E2_HUMAN,4264,carbamide,EC50,7.64000000
747,GPR39_HUMAN,4344,zinc chloride,EC50,8.43999958
16195,AA3R_HUMAN,4390,choline theophyllinate,Ki,7.85000000
2179,CCR2_HUMAN,4410,plerixafor,IC50,10.40000000
16195,AA3R_HUMAN,4426,bufylline,Ki,7.85000000
572,DRD4_HUMAN,4496,haloperidol decanoate,Ki,8.23999977
3641,PTH2R_HUMAN,4514,teriparatide,IC50,7.80000000
16195,AA3R_HUMAN,4702,esatenolol,IC50,8.75000000
11740,MC5R_HUMAN,4836,afamelanotide,IC50,9.00000000
12845,MC3R_HUMAN,4836,afamelanotide,Ki,8.90000000
12845,MC3R_HUMAN,4931,corticotropin,Ki,7.06000000
18675,P2Y13_HUMAN,5006,cangrelor,IC50,8.30000000
17439,GPBAR_HUMAN,5155,obeticholic acid,EC50,7.00000000
15952,AGTR2_HUMAN,5272,angiotensin II,Kd,10.20000000
12845,MC3R_HUMAN,5416,setmelanotide,Ki,8.00000000
899,GIPR_HUMAN,5516,tirzepatide,Ki,9.87000000
572,DRD4_HUMAN,1353,haloperidol,Kd,9.42021656
16199,"5HT6R_HUMAN",5014,brexpiprazole,Ki,7.23657201
572,DRD4_HUMAN,5014,brexpiprazole,Ki,8.20065945
572,DRD4_HUMAN,5022,flibanserin,Ki,8.39793968
572,DRD4_HUMAN,5052,aripiprazole lauroxil,Ki,7.35654736
813,GPR35_HUMAN,3325,lodoxamide,EC50,8.79317379
16195,AA3R_HUMAN,5280,fostamatinib,IC50,7.09151498
11740,MC5R_HUMAN,5329,bremelanotide,Ki,7.77000000
12845,MC3R_HUMAN,5329,bremelanotide,EC50,8.62000000
18387,OPRX_HUMAN,5406,oliceridine,EC50,7.40000000
17685,H10_HUMAN,242,aripiprazole,Ki,7.55000000
17685,H10_HUMAN,722,clozapine,Ki,9.00000000
5596,MDM2_HUMAN,770,cytarabine,IC50,7.70000000
754,ERR1_HUMAN,1057,estradiol,IC50,8.44000000
756,ERR2_HUMAN,1057,estradiol,IC50,8.49000000
754,ERR1_HUMAN,1059,estradiol cypionate,IC50,8.44000000
756,ERR2_HUMAN,1059,estradiol cypionate,IC50,8.49000000
754,ERR1_HUMAN,1255,fulvestrant,IC50,8.70000000
12862,NR1I3_HUMAN,1649,meclozine,IC50,7.16000000
6020,HMGB1_HUMAN,1751,methotrexate,Kd,7.62000000
17685,H10_HUMAN,1982,olanzapine,Ki,8.70000000
17685,H10_HUMAN,2337,quetiapine,Ki,8.00000000
17685,H10_HUMAN,2389,risperidone,Ki,7.85000000
10983,PDCD4_HUMAN,2446,sirolimus,EC50,7.30000000
6849,IF4E_HUMAN,2446,sirolimus,Kd,9.30000000
8281,SF3B3_HUMAN,2552,tacrolimus,IC50,7.96000000
18845,PPARD_HUMAN,2722,tretinoin,Kd,7.80000000
4791,RORB_HUMAN,2722,tretinoin,IC50,9.82000000
17685,H10_HUMAN,2865,ziprasidone,Ki,7.82000000
3910,PRP4_HUMAN,5231,midostaurin,Kd,7.26000000
15267,ACHA7_HUMAN,65,acetylcholine,Ki,5.10000000
19855,P2RX1_HUMAN,91,adenosine triphosphate,EC50,7.25000000
4973,TRPM4_HUMAN,91,adenosine triphosphate,IC50,5.80000000
18312,P2RX4_HUMAN,91,adenosine triphosphate,EC50,6.30000000
17049,ASIC1_HUMAN,158,amiloride,IC50,5.00000000
16952,ASIC3_HUMAN,158,amiloride,IC50,5.36000000
15267,ACHA7_HUMAN,259,atracurium,IC50,8.25000000
15368,"5HT3E_HUMAN",660,cisapride,Ki,6.82000000
16114,"5HT3B_HUMAN",660,cisapride,Ki,6.82000000
15557,"5HT3D_HUMAN",660,cisapride,Ki,6.82000000
16198,"5HT3C_HUMAN",660,cisapride,Ki,6.82000000
7610,TRPC5_HUMAN,672,clemizole,IC50,5.96000000
7567,TRPC4_HUMAN,672,clemizole,IC50,5.19000000
7566,TRPC3_HUMAN,672,clemizole,IC50,5.04000000
7611,TRPC6_HUMAN,672,clemizole,IC50,5.89000000
17647,KCNN4_HUMAN,719,clotrimazole,IC50,7.15000000
4972,TRPM3_HUMAN,865,diclofenac,IC50,5.20000000
4973,TRPM4_HUMAN,1193,flufenamic acid,IC50,5.55000000
19240,KCNT2_HUMAN,1193,flufenamic acid,EC50,8.85000000
845,GBRR1_HUMAN,1262,aminobutyric acid,EC50,6.57000017
16114,"5HT3B_HUMAN",1329,granisetron,Ki,8.80000000
845,GBRR1_HUMAN,1583,lindane,IC50,7.04000000
19239,KCNT1_HUMAN,1613,loxapine,EC50,5.36000000
4972,TRPM3_HUMAN,1634,maprotiline,IC50,5.80000000
15677,ACHA2_HUMAN,1646,mecamylamine,IC50,5.51000023
15368,"5HT3E_HUMAN",1782,metoclopramide,Kd,7.30000019
16114,"5HT3B_HUMAN",1782,metoclopramide,Kd,7.30000019
15557,"5HT3D_HUMAN",1782,metoclopramide,Kd,7.30000019
16198,"5HT3C_HUMAN",1782,metoclopramide,Kd,7.30000019
16952,ASIC3_HUMAN,1867,nafamostat,IC50,5.60000000
19239,KCNT1_HUMAN,1912,niclosamide,EC50,5.54000000
15677,ACHA2_HUMAN,1920,nicotine,Ki,7.15000010
15677,ACHA2_HUMAN,1920,nicotine,Ki,8.26000023
15261,ACHB3_HUMAN,1920,nicotine,IC50,7.07000017
15265,ACHA6_HUMAN,1920,nicotine,IC50,7.07000017
13299,CAC1F_HUMAN,1922,nifedipine,IC50,6.00000000
16890,CLCKB_HUMAN,1925,niflumic acid,EC50,5.00000000
17006,CLCKA_HUMAN,1925,niflumic acid,EC50,5.00000000
19240,KCNT2_HUMAN,1925,niflumic acid,EC50,8.68000000
13299,CAC1F_HUMAN,1937,nimodipine,IC50,6.00000000
17647,KCNN4_HUMAN,1947,nitrendipine,IC50,7.60000000
13299,CAC1F_HUMAN,1947,nitrendipine,IC50,6.00000000
7566,TRPC3_HUMAN,1968,norgestimate,Ki,5.52000000
7611,TRPC6_HUMAN,1968,norgestimate,IC50,5.28000000
16114,"5HT3B_HUMAN",1992,ondansetron,Ki,8.30000000
16114,"5HT3B_HUMAN",2046,palonosetron,Kd,9.74000000
18312,P2RX4_HUMAN,2068,paroxetine,IC50,5.33000000
6281,GLRA2_HUMAN,2162,picrotoxin,IC50,5.60000000
18065,GLRA3_HUMAN,2163,picrotin,IC50,5.22000000
4972,TRPM3_HUMAN,2267,primidone,IC50,6.20000000
310,CTSR1_HUMAN,2279,progesterone,EC50,8.11000000
430,CTSR2_HUMAN,2279,progesterone,EC50,8.11000000
311,CTSR3_HUMAN,2279,progesterone,EC50,8.11000000
81,CTSR4_HUMAN,2279,progesterone,EC50,8.11000000
7610,TRPC5_HUMAN,2279,progesterone,IC50,5.30000000
7610,TRPC5_HUMAN,2382,riluzole,EC50,5.04000000
17647,KCNN4_HUMAN,2382,riluzole,IC50,5.70000000
15267,ACHA7_HUMAN,2775,tropisetron,Ki,8.16000000
16114,"5HT3B_HUMAN",2775,tropisetron,Ki,8.80000000
15267,ACHA7_HUMAN,2781,tubocurarine,IC50,5.51000000
15052,ZACN_HUMAN,2781,tubocurarine,IC50,5.20000000
17983,KCNN2_HUMAN,2781,tubocurarine,IC50,5.70000000
15267,ACHA7_HUMAN,2808,varenicline,Ki,6.90000000
7666,TPC2_HUMAN,2815,verapamil,IC50,5.00000000
19855,P2RX1_HUMAN,3506,pyridoxal phosphate,IC50,5.00000000
7610,TRPC5_HUMAN,3514,quercetin,IC50,5.19000000
15267,ACHA7_HUMAN,3972,ivermectin,EC50,5.10000000
6281,GLRA2_HUMAN,3972,ivermectin,EC50,6.40000010
18065,GLRA3_HUMAN,3972,ivermectin,EC50,6.40000010
16114,"5HT3B_HUMAN",4349,aurothioglucose,Kd,9.85000000
17758,KCNN3_HUMAN,4376,dequalinium,IC50,5.89000000
14067,CNGA1_HUMAN,4376,dequalinium,IC50,6.70000000
14068,CNGA2_HUMAN,4376,dequalinium,IC50,5.60000000
17737,KCNN1_HUMAN,4376,dequalinium,IC50,6.40000000
15267,ACHA7_HUMAN,4619,levomenol,IC50,5.51000000
5943,KCNJ4_HUMAN,4728,tenidap,EC50,6.40000000
15267,ACHA7_HUMAN,5217,cytisine,Ki,5.85000000
15930,AMY1_HUMAN,39,acarbose,IC50,6.00000000
15930,AMY1_HUMAN,39,acarbose,IC50,6.30000000
9894,PNCB_HUMAN,54,acetanilide,Ki,9.00000000
13131,CAH11_HUMAN,56,acetazolamide,Ki,8.24000000
1201,ECE1_HUMAN,60,racecadotril,IC50,8.10000000
2660,DHI2_HUMAN,62,acetoxolone,IC50,6.70000000
9894,PNCB_HUMAN,74,acetylsalicylic acid,Ki,9.30000000
1700,F16P1_HUMAN,92,adenosine phosphate,IC50,6.85000000
13012,CBG_HUMAN,111,aldosterone,Ki,6.28000000
7585,TSPO_HUMAN,134,alpidem,Ki,9.30000000
18865,NQO2_HUMAN,160,aminoacridine,IC50,6.36000000
9894,PNCB_HUMAN,171,aminophenazone,Ki,9.00000000
18803,NOS2_HUMAN,172,aminopicoline,IC50,7.40000000
5969,HNMT_HUMAN,186,amodiaquine,Ki,7.72000000
6597,FAAH1_HUMAN,193,amperozide,IC50,6.34000000
9390,SHBG_HUMAN,214,androstenediol,Kd,9.17000000
9390,SHBG_HUMAN,215,androstenedione,Kd,7.46000000
1354,DHB3_HUMAN,215,androstenedione,IC50,6.31000000
6253,HEPS_HUMAN,226,dithranol,IC50,6.64000000
7826,SIR5_HUMAN,226,dithranol,IC50,7.00000000
5599,MDR1_HUMAN,242,aripiprazole,IC50,6.11000000
9381,SGMR2_HUMAN,249,astemizole,Ki,7.02000000
19684,MRP1_HUMAN,318,benzbromarone,Ki,6.72000000
15942,AK1C1_HUMAN,318,benzbromarone,IC50,7.32000000
284,CP2CJ_HUMAN,367,bicalutamide,IC50,6.00000000
1985,CP51A_HUMAN,370,bifonazole,IC50,6.47000000
20015,NFKB2_HUMAN,391,bortezomib,IC50,8.01000000
8818,TF65_HUMAN,391,bortezomib,IC50,8.01000000
2288,CATG_HUMAN,391,bortezomib,Ki,6.20000000
1944,CTRB1_HUMAN,391,bortezomib,Ki,6.49000000
3547,PSB9_HUMAN,391,bortezomib,IC50,8.52000000
3784,PSB10_HUMAN,391,bortezomib,IC50,6.03000000
3298,EBP_HUMAN,422,buflomedil,Ki,7.22000000
14493,VTDB_HUMAN,466,calcitriol,Kd,7.62000000
6253,HEPS_HUMAN,471,camostat,IC50,7.54000000
7650,TMPS2_HUMAN,471,camostat,IC50,6.00000000
12019,LKHA4_HUMAN,484,captopril,IC50,7.15000000
10504,PCP_HUMAN,486,caramiphen,Ki,7.59000000
10504,PCP_HUMAN,494,pentoxyverine,IC50,7.49000000
17310,ASAH1_HUMAN,511,carmofur,IC50,7.68000000
11989,LMBL1_HUMAN,558,cefsulodin,IC50,7.01000000
8620,SYUA_HUMAN,564,ceftriaxone,Kd,6.28000000
3552,PTGES_HUMAN,568,celecoxib,IC50,6.37000000
122,COX2_HUMAN,568,celecoxib,IC50,6.27000000
4226,S22A1_HUMAN,597,chlorhexidine,IC50,6.68000000
4066,S22A2_HUMAN,597,chlorhexidine,IC50,6.40000000
8391,S47A1_HUMAN,597,chlorhexidine,IC50,6.15000000
8346,S47A2_HUMAN,597,chlorhexidine,IC50,6.30000000
4197,S22A3_HUMAN,597,chlorhexidine,IC50,6.39000000
9381,SGMR2_HUMAN,607,chloroquine,Ki,6.30000000
5599,MDR1_HUMAN,621,chlorpromazine,Ki,6.22000000
9381,SGMR2_HUMAN,671,clemastine,Ki,7.60000000
8385,S17A9_HUMAN,690,clodronic acid,IC50,7.81000000
3298,EBP_HUMAN,700,clomifene,Ki,9.00000000
1985,CP51A_HUMAN,719,clotrimazole,IC50,6.89000000
283,CP8B1_HUMAN,719,clotrimazole,IC50,6.10000000
15690,ADCY1_HUMAN,729,colforsin daropate,IC50,7.38999987
15390,ADCY8_HUMAN,729,colforsin daropate,EC50,7.03000000
13012,CBG_HUMAN,734,cortisone acetate,Ki,6.89000000
9390,SHBG_HUMAN,734,cortisone acetate,Kd,6.43000000
15644,ABCBB_HUMAN,760,ciclosporin,IC50,6.30000019
6495,FKBP4_HUMAN,760,ciclosporin,IC50,7.80000000
9968,PPIB_HUMAN,760,ciclosporin,Kd,8.01000000
18961,PP2BA_HUMAN,760,ciclosporin,Kd,8.40000000
6381,FKB1B_HUMAN,760,ciclosporin,Ki,8.22000000
9970,PPID_HUMAN,760,ciclosporin,Ki,8.15000000
7969,SO1B1_HUMAN,760,ciclosporin,Ki,7.29000000
8095,SO1B3_HUMAN,760,ciclosporin,IC50,6.10000000
6253,HEPS_HUMAN,776,dabigatran etexilate,Ki,6.07999992
9709,TRY2_HUMAN,776,dabigatran etexilate,Ki,7.30000019
7671,TRY3_HUMAN,776,dabigatran etexilate,Ki,7.30000019
9390,SHBG_HUMAN,779,danazol,Kd,8.20000000
10818,PERM_HUMAN,782,dapsone,IC50,6.38000000
20367,MYT1_HUMAN,785,dasatinib,IC50,7.20000000
9390,SHBG_HUMAN,795,prasterone,Kd,7.84000000
9390,SHBG_HUMAN,818,desogestrel,Kd,6.60000000
13012,CBG_HUMAN,820,desoxycortone,Ki,7.65000000
9390,SHBG_HUMAN,820,desoxycortone,Kd,7.38000000
20204,NAAA_HUMAN,849,diacerein,IC50,6.16000000
9894,PNCB_HUMAN,861,phenazone,Ki,9.00000000
19264,IL8_HUMAN,865,diclofenac,IC50,8.10000000
4843,STAT3_HUMAN,881,digitoxin,IC50,6.15000010
3780,PRUN1_HUMAN,924,dipyridamole,IC50,6.11000000
9938,PDE11_HUMAN,924,dipyridamole,Ki,6.40000000
12184,LYOX_HUMAN,928,disulfiram,IC50,6.50000000
11971,LOXL3_HUMAN,928,disulfiram,IC50,7.03000000
12490,LOXL4_HUMAN,928,disulfiram,IC50,7.23000000
1068,EHMT2_HUMAN,928,disulfiram,IC50,6.22000000
11865,LOXL2_HUMAN,928,disulfiram,IC50,6.82000000
1700,F16P1_HUMAN,928,disulfiram,IC50,6.22000000
17724,GSDMD_HUMAN,928,disulfiram,IC50,6.40000000
3066,CP2E1_HUMAN,931,ditiocarb,IC50,6.07000000
17724,GSDMD_HUMAN,931,ditiocarb,IC50,6.40000000
8620,SYUA_HUMAN,947,dopamine,IC50,6.28000000
1985,CP51A_HUMAN,983,econazole,IC50,7.30000000
283,CP8B1_HUMAN,983,econazole,IC50,6.51000000
3033,CP46A_HUMAN,989,efavirenz,Kd,6.10000000
15880,AK1BA_HUMAN,1021,epalrestat,IC50,6.48000000
9029,TLR4_HUMAN,1044,eritoran,IC50,8.82000000
9286,SO2B1_HUMAN,1045,erlotinib,Ki,6.28000000
9390,SHBG_HUMAN,1057,estradiol,Kd,8.83000000
9390,SHBG_HUMAN,1059,estradiol cypionate,Kd,8.83000000
9390,SHBG_HUMAN,1067,estriol succinate,Kd,6.63000011
9390,SHBG_HUMAN,1082,ethinylestradiol,Kd,6.81000000
9390,SHBG_HUMAN,1084,ethisterone,Kd,8.78000000
13018,C11B2_HUMAN,1109,etomidate,IC50,10.00000000
9390,SHBG_HUMAN,1110,etonogestrel,Kd,8.23000000
13018,C11B2_HUMAN,1126,fadrozole,IC50,9.10000000
8391,S47A1_HUMAN,1129,famotidine,IC50,6.12000000
15880,AK1BA_HUMAN,1193,flufenamic acid,IC50,6.11999989
9894,PNCB_HUMAN,1193,flufenamic acid,Ki,11.00000000
18077,GLYM_HUMAN,1215,flupirtine,IC50,6.03000000
10818,PERM_HUMAN,1253,ftivazide,IC50,6.34000000
5550,HYES_HUMAN,1255,fulvestrant,Ki,7.59000000
758,GPVI_HUMAN,1262,aminobutyric acid,Kd,7.39000000
9390,SHBG_HUMAN,1292,gestrinone,Kd,8.11000000
15853,AK1C3_HUMAN,1300,glimepiride,IC50,6.07000000
1149,EAA3_HUMAN,1310,glutamic acid,Ki,7.28999996
18015,GSTK1_HUMAN,1312,glutathione,IC50,7.70000000
2660,DHI2_HUMAN,1325,glycyrrhizic acid,IC50,9.40000000
17174,ASPH_HUMAN,1328,gossypol,IC50,6.60000000
11802,MCL1_HUMAN,1328,gossypol,Ki,6.74000000
13753,B2CL1_HUMAN,1328,gossypol,Ki,6.32000000
9381,SGMR2_HUMAN,1353,haloperidol,Ki,7.80000000
5744,GALE_HUMAN,1355,haloprogin,IC50,6.30000000
56,CP1B1_HUMAN,1362,hesperetin,IC50,6.29000000
15486,APEX1_HUMAN,1383,hycanthone,Kd,8.00000000
10818,PERM_HUMAN,1384,hydralazine,IC50,6.05000000
9390,SHBG_HUMAN,1388,hydrocortisone,Kd,6.20000000
9381,SGMR2_HUMAN,1395,hydroxychloroquine,Ki,6.00000000
1354,DHB3_HUMAN,1401,hymecromone,IC50,6.00000000
19264,IL8_HUMAN,1407,ibuprofen,IC50,7.30000019
18865,NQO2_HUMAN,1423,imatinib,IC50,6.40000000
8391,S47A1_HUMAN,1423,imatinib,IC50,7.40000000
8346,S47A2_HUMAN,1423,imatinib,IC50,6.46000000
2631,DDX3X_HUMAN,1423,imatinib,Kd,6.36000000
15853,AK1C3_HUMAN,1440,indomethacin,IC50,7.00000000
122,COX2_HUMAN,1440,indomethacin,IC50,6.21000000
19264,IL8_HUMAN,1440,indomethacin,IC50,7.30000000
9894,PNCB_HUMAN,1440,indomethacin,Ki,9.82000000
3060,CP27B_HUMAN,1527,ketoconazole,IC50,6.47000000
10871,PHOP1_HUMAN,1547,lansoprazole,IC50,6.36000013
9390,SHBG_HUMAN,1572,levonorgestrel,Kd,8.91000000
12370,LOX15_HUMAN,1637,masoprocol,IC50,6.96000000
3148,DHB2_HUMAN,1637,masoprocol,IC50,6.42000000
11862,LOX12_HUMAN,1637,masoprocol,IC50,6.96000000
8620,SYUA_HUMAN,1637,masoprocol,IC50,6.68000000
15853,AK1C3_HUMAN,1650,meclofenamic acid,IC50,6.27000000
15853,AK1C3_HUMAN,1659,medroxyprogesterone,IC50,6.52000000
9390,SHBG_HUMAN,1659,medroxyprogesterone,Kd,6.20000000
15942,AK1C1_HUMAN,1663,mefenamic acid,Ki,6.09000000
15823,AK1C2_HUMAN,1663,mefenamic acid,Ki,6.66000000
15853,AK1C3_HUMAN,1663,mefenamic acid,Ki,6.52000000
10818,PERM_HUMAN,1663,mefenamic acid,IC50,6.01000000
9894,PNCB_HUMAN,1663,mefenamic acid,Ki,10.30000000
18865,NQO2_HUMAN,1672,melatonin,Ki,7.56000000
19312,I23O1_HUMAN,1683,menadione,IC50,6.00000000
12517,MALT1_HUMAN,1688,pecazine,IC50,6.38000000
15963,ALR_HUMAN,1688,pecazine,AC50,7.01000023
5835,FOLR2_HUMAN,1751,methotrexate,IC50,6.96999979
10501,PCFT_HUMAN,1751,methotrexate,IC50,6.92000008
18255,PUR9_HUMAN,1751,methotrexate,Ki,6.06000000
10818,PERM_HUMAN,1782,metoclopramide,IC50,6.46000000
13018,C11B2_HUMAN,1791,metyrapone,IC50,7.38000000
1985,CP51A_HUMAN,1800,miconazole,IC50,6.70000000
16346,SUIS_HUMAN,1806,miglitol,IC50,6.30000000
2768,GBA2_HUMAN,1807,miglustat,IC50,6.64000000
16346,SUIS_HUMAN,1807,miglustat,IC50,6.30000000
8391,S47A1_HUMAN,1821,mitoxantrone,IC50,6.72000000
8346,S47A2_HUMAN,1821,mitoxantrone,IC50,6.28000000
8637,SYIC_HUMAN,1857,mupirocin,IC50,9.10000000
6253,HEPS_HUMAN,1867,nafamostat,Ki,9.27999973
5957,HGFA_HUMAN,1867,nafamostat,Ki,7.59999990
11504,KLK1_HUMAN,1867,nafamostat,IC50,6.19000000
5012,ST14_HUMAN,1867,nafamostat,Ki,10.69999981
7650,TMPS2_HUMAN,1867,nafamostat,IC50,7.00000000
13012,CBG_HUMAN,1879,nandrolone,Ki,6.14000000
9390,SHBG_HUMAN,1879,nandrolone,Kd,6.30000000
13012,CBG_HUMAN,1881,nandrolone decanoate,Ki,6.14000000
9390,SHBG_HUMAN,1881,nandrolone decanoate,Kd,6.30000000
15853,AK1C3_HUMAN,1883,naproxen,IC50,6.32000000
4843,STAT3_HUMAN,1912,niclosamide,IC50,6.60000000
8391,S47A1_HUMAN,1923,nifekalant,IC50,6.19000000
18865,NQO2_HUMAN,1932,nilotinib,IC50,6.42000000
17054,CISD1_HUMAN,1949,nitrofurantoin,Ki,6.09000000
11550,MAP2_HUMAN,1954,nitroxoline,IC50,7.26000000
2215,BRD4_HUMAN,1954,nitroxoline,IC50,6.01000000
9390,SHBG_HUMAN,1962,norethisterone,Kd,7.97000000
9390,SHBG_HUMAN,1963,norethindrone acetate,Kd,7.97000000
15963,ALR_HUMAN,1982,olanzapine,AC50,6.42999983
8391,S47A1_HUMAN,1992,ondansetron,IC50,7.52000000
8346,S47A2_HUMAN,1992,ondansetron,IC50,6.80000000
3298,EBP_HUMAN,1993,opipramol,Ki,7.89000000
15673,ABHD6_HUMAN,1996,orlistat,IC50,7.32000017
11902,LIPL_HUMAN,1996,orlistat,IC50,7.18000000
2699,DGLA_HUMAN,1996,orlistat,IC50,8.00000000
2597,DGLB_HUMAN,1996,orlistat,IC50,7.22000000
16131,ABHGA_HUMAN,1996,orlistat,IC50,7.52000000
16130,ABD12_HUMAN,1996,orlistat,IC50,7.10000000
18684,PAFA_HUMAN,1996,orlistat,IC50,7.30000000
12015,LIPC_HUMAN,1996,orlistat,IC50,8.52000000
12359,LIPE_HUMAN,1996,orlistat,IC50,8.22000000
9894,PNCB_HUMAN,2036,oxyphenbutazone,Ki,9.52000000
9034,THAS_HUMAN,2043,ozagrel,IC50,7.96000000
10818,PERM_HUMAN,2068,paroxetine,IC50,7.70000000
8171,S19A1_HUMAN,2073,pemetrexed,IC50,6.86000013
5835,FOLR2_HUMAN,2073,pemetrexed,IC50,7.21999979
10501,PCFT_HUMAN,2073,pemetrexed,Ki,7.03000000
4200,S100B_HUMAN,2090,pentamidine,Kd,6.00000000
15473,AOC1_HUMAN,2090,pentamidine,Ki,6.54000000
8391,S47A1_HUMAN,2090,pentamidine,IC50,6.39000000
7608,TP4A2_HUMAN,2090,pentamidine,IC50,6.52000000
9049,TP4A1_HUMAN,2090,pentamidine,IC50,6.52000000
10504,PCP_HUMAN,2121,phencyclidine,IC50,7.04000000
15513,AOC3_HUMAN,2123,phenelzine,IC50,7.70000000
9894,PNCB_HUMAN,2145,phenylbutazone,Ki,10.00000000
17054,CISD1_HUMAN,2179,pioglitazone,Ki,6.43000000
15644,ABCBB_HUMAN,2179,pioglitazone,IC50,6.51999998
15280,ADA17_HUMAN,2245,prednisolone,IC50,7.83000000
13012,CBG_HUMAN,2245,prednisolone,Ki,7.51000000
17695,GLNA_HUMAN,2245,prednisolone,EC50,7.49000000
15280,ADA17_HUMAN,2251,prednisolone tebutate,IC50,7.83000000
13012,CBG_HUMAN,2251,prednisolone tebutate,Ki,7.51000000
17695,GLNA_HUMAN,2251,prednisolone tebutate,EC50,7.50000000
9390,SHBG_HUMAN,2256,pregnenolone succinate,Kd,7.15000000
18077,GLYM_HUMAN,2266,primaquine,IC50,6.36000000
6253,HEPS_HUMAN,2269,probucol,IC50,6.37000000
13012,CBG_HUMAN,2279,progesterone,Ki,7.38000000
9390,SHBG_HUMAN,2279,progesterone,Kd,6.94000000
15963,ALR_HUMAN,2286,promethazine,AC50,6.44000006
8391,S47A1_HUMAN,2332,pyrimethamine,Ki,7.10000000
5221,SYNJ1_HUMAN,2335,pyrvinium,IC50,6.00000000
3945,PRIO_HUMAN,2338,mepacrine,EC50,6.52000000
8171,S19A1_HUMAN,2353,raltitrexed,IC50,8.19999981
5835,FOLR2_HUMAN,2353,raltitrexed,IC50,7.65999985
10501,PCFT_HUMAN,2353,raltitrexed,IC50,7.00000000
5599,MDR1_HUMAN,2370,reserpine,Ki,7.00000000
14270,VMAT1_HUMAN,2370,reserpine,Ki,7.45000000
10169,RET4_HUMAN,2372,retinol acetate,Kd,6.73999977
8620,SYUA_HUMAN,2372,retinol acetate,IC50,6.72000000
13515,BT3A1_HUMAN,2387,risedronic acid,EC50,7.10000000
8391,S47A1_HUMAN,2391,ritonavir,IC50,7.10000000
17054,CISD1_HUMAN,2405,rosiglitazone,Ki,7.51000000
9894,PNCB_HUMAN,2416,salicylic acid,Ki,9.80000000
8620,SYUA_HUMAN,2429,selegiline,IC50,6.57000000
8095,SO1B3_HUMAN,2441,sildenafil,IC50,6.10000000
6381,FKB1B_HUMAN,2446,sirolimus,Kd,9.69999981
6467,FKBP5_HUMAN,2446,sirolimus,Ki,8.52000000
3812,PRTN3_HUMAN,2452,sivelestat,IC50,6.46999979
5550,HYES_HUMAN,2459,sorafenib,IC50,7.92000000
5599,MDR1_HUMAN,2525,sulfasalazine,EC50,6.04000000
9894,PNCB_HUMAN,2528,sulfinpyrazone,Ki,9.30000000
941,DLK1_HUMAN,2544,sunitinib,Kd,7.00000000
14727,YJ005_HUMAN,2544,sunitinib,Kd,6.37000000
18961,PP2BA_HUMAN,2552,tacrolimus,Kd,7.70000000
6381,FKB1B_HUMAN,2552,tacrolimus,Kd,9.39999962
6467,FKBP5_HUMAN,2552,tacrolimus,Ki,7.10000000
9938,PDE11_HUMAN,2553,tadalafil,IC50,7.48000000
1200,EBPL_HUMAN,2561,tamoxifen,Ki,8.55000000
3298,EBP_HUMAN,2561,tamoxifen,Kd,9.00000000
2634,DHCR7_HUMAN,2561,tamoxifen,Kd,9.00000000
727,ERG1_HUMAN,2597,terbinafine,Ki,7.52000000
13012,CBG_HUMAN,2607,testosterone,Ki,6.72000000
9390,SHBG_HUMAN,2607,testosterone,Kd,9.20000000
577,CP2B6_HUMAN,2657,ticlopidine,IC50,6.70000000
15853,AK1C3_HUMAN,2698,tolfenamic acid,Ki,8.10000000
19264,IL8_HUMAN,2699,tolmetin,IC50,7.05000000
16058,AK1A1_HUMAN,2704,tolrestat,IC50,6.14000000
15880,AK1BA_HUMAN,2704,tolrestat,Ki,7.30000000
6111,HIF1A_HUMAN,2707,topotecan,IC50,7.22000000
10067,PIN1_HUMAN,2722,tretinoin,IC50,6.09000000
3298,EBP_HUMAN,2740,trifluoperazine,Ki,8.10000000
1200,EBPL_HUMAN,2740,trifluoperazine,Ki,8.41000000
3298,EBP_HUMAN,2741,trifluperidol,Ki,6.78000000
3298,EBP_HUMAN,2761,triparanol,Ki,7.96000000
15468,AMPL_HUMAN,2787,ubenimex,Ki,9.22000000
12019,LKHA4_HUMAN,2787,ubenimex,IC50,6.30000000
9938,PDE11_HUMAN,2809,vardenafil,IC50,6.89000000
10459,PDE9A_HUMAN,2809,vardenafil,IC50,6.34000000
5599,MDR1_HUMAN,2815,verapamil,Ki,6.52000000
5599,MDR1_HUMAN,2823,vinblastine,Ki,7.00000000
10169,RET4_HUMAN,2831,retinol,Kd,6.74000000
8620,SYUA_HUMAN,2831,retinol,IC50,6.72000000
3033,CP46A_HUMAN,2846,voriconazole,Ki,7.96000000
3552,PTGES_HUMAN,2862,zileuton,IC50,6.22000000
12370,LOX15_HUMAN,2862,zileuton,IC50,6.40000000
