id,dtype,protein_id,nhprotein_id,name,did,evidence,zscore,conf,description,reference,drug_name,log2foldchange,pvalue,score,source,O2S,S2O,mondoid,doid,name,def
235982,Expression Atlas,19131,,Duchenne muscular dystrophy,DOID:11723,,,,,,,1.14,0.000148664,,,,,MONDO:0010679,DOID:11723,Duchenne muscular dystrophy,A muscular dystrophy that has material basis in X-linked mutations in the DMD gene found on the X chromosome. It is characterized by rapidly progressing muscle weakness and muscle atrophy initially involving the lower extremities and eventually affecting the whole body. It affects males whereas females can be carriers. The symptoms start before the age of six and may appear at infancy.
395940,eRAM,18683,,oculopharyngeal muscular dystrophy,DOID:11719,,,,,,,,,,CLINVAR|CTD_human|GHR|UNIPROT|ORPHANET,,,MONDO:0008116,DOID:11719,oculopharyngeal muscular dystrophy,
398535,eRAM,10554,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398536,eRAM,3705,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398537,eRAM,13093,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398538,eRAM,686,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398539,eRAM,218,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398540,eRAM,20247,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398541,eRAM,6293,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398542,eRAM,8767,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398543,eRAM,9992,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398544,eRAM,11901,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398545,eRAM,2724,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398546,eRAM,6625,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398547,eRAM,4155,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398548,eRAM,9488,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398549,eRAM,8285,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398550,eRAM,9140,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398551,eRAM,17836,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398552,eRAM,13034,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398553,eRAM,11193,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398554,eRAM,1138,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398555,eRAM,5486,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398556,eRAM,8639,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398557,eRAM,17341,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398558,eRAM,138,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398559,eRAM,15986,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398560,eRAM,219,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398561,eRAM,8290,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398562,eRAM,3179,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398563,eRAM,13773,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398564,eRAM,2647,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398565,eRAM,224,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398566,eRAM,1881,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398567,eRAM,19177,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398568,eRAM,9963,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398569,eRAM,9123,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398570,eRAM,9245,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398571,eRAM,12022,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398572,eRAM,1273,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398573,eRAM,7626,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398574,eRAM,18683,,muscular dystrophy,DOID:9884,,,,,,,,,,GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398575,eRAM,16312,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398576,eRAM,5926,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human|UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398577,eRAM,9491,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW|GHR,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398578,eRAM,18866,,muscular dystrophy,DOID:9884,,,,,,,,,,UniProtKB-KW,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
398579,eRAM,10714,,muscular dystrophy,DOID:9884,,,,,,,,,,CTD_human,,,MONDO:0020121,DOID:9884,muscular dystrophy,A myopathy is characterized by progressive skeletal muscle weakness degeneration.
